p,q,r,output
PersonX no longer ensures PersonY's survival,to disown personY,xNeed,1
PersonX no longer ensures PersonY's survival,calm,xReact,1
PersonX no longer ensures PersonY's survival,relaxed,xReact,1
PersonX no longer ensures PersonY's survival,conflicted,xReact,1
PersonX no longer ensures PersonY's survival,depressed,xReact,1
PersonX no longer ensures PersonY's survival,worry about their own survival,xWant,1
PersonX no longer ensures PersonY's survival,encourage personY to be independent,xWant,1
PersonX no longer ensures PersonY's survival,personY to become independent,xWant,1
PersonX no longer ensures PersonY's survival,to focus on themselves,xWant,1
PersonX stops loving PersonX's mother,they cry,oEffect,1
PersonX stops loving PersonX's mother,downhearted,oReact,1
PersonX stops loving PersonX's mother,unloved,oReact,1
PersonX stops loving PersonX's mother,sad,oReact,1
PersonX stops loving PersonX's mother,regretful,oReact,1
PersonX stops loving PersonX's mother,cold,xAttr,1
PersonX stops loving PersonX's mother,calloused,xAttr,1
PersonX stops loving PersonX's mother,apathetic,xAttr,1
PersonX stops loving PersonX's mother,sad,xAttr,1
PersonX stops loving PersonX's mother,to be hurt by his mother,xNeed,1
PersonX stops loving PersonX's mother,to be shunned by the family,xNeed,1
PersonX stops loving PersonX's mother,sad,xReact,1
PersonX stops loving PersonX's mother,upset,xReact,1
PersonX stops loving PersonX's mother,remorseful,xReact,1
PersonX stops loving PersonX's mother,to move away,xWant,1
PersonX stops loving PersonX's mother,to stay home,xWant,1
PersonX stops loving PersonX's mother,to forget person x's mother,xWant,1
PersonX stops loving PersonX's mother,to focus on something else,xWant,1
PersonX ceases buying everything PersonY needed,they must make do with less,oEffect,1
PersonX ceases buying everything PersonY needed,they must get employment,oEffect,1
PersonX ceases buying everything PersonY needed,is happy,oEffect,1
PersonX ceases buying everything PersonY needed,has what they need,oEffect,1
PersonX ceases buying everything PersonY needed,to keep getting money,oReact,1
PersonX ceases buying everything PersonY needed,to use x,oReact,1
PersonX ceases buying everything PersonY needed,to thank Person X,oWant,1
PersonX ceases buying everything PersonY needed,to receive the items,oWant,1
PersonX ceases buying everything PersonY needed,to find another benefactor,oWant,1
PersonX ceases buying everything PersonY needed,to buy things for themself,oWant,1
PersonX ceases buying everything PersonY needed,rude,xAttr,1
PersonX ceases buying everything PersonY needed,cheap,xAttr,1
PersonX ceases buying everything PersonY needed,Cheap,xAttr,1
PersonX ceases buying everything PersonY needed,Unhelpful,xAttr,1
PersonX ceases buying everything PersonY needed,Selfish,xAttr,1
PersonX ceases buying everything PersonY needed,has no money,xEffect,1
PersonX ceases buying everything PersonY needed,to be a friend,xEffect,1
PersonX ceases buying everything PersonY needed,to cut y off,xIntent,1
PersonX ceases buying everything PersonY needed,to save money,xIntent,1
PersonX ceases buying everything PersonY needed,to go to the store,xNeed,1
PersonX ceases buying everything PersonY needed,take out their wallet,xNeed,1
PersonX ceases buying everything PersonY needed,to have been getting thing for PersonY,xNeed,1
PersonX ceases buying everything PersonY needed,to do some shopping,xNeed,1
PersonX ceases buying everything PersonY needed,broke,xReact,1
PersonX ceases buying everything PersonY needed,tired,xReact,1
PersonX ceases buying everything PersonY needed,justified,xReact,1
PersonX ceases buying everything PersonY needed,annoyed,xReact,1
PersonX ceases buying everything PersonY needed,put their money away,xWant,1
PersonX ceases buying everything PersonY needed,hand the items to Person Y,xWant,1
PersonX ceases buying everything PersonY needed,to save money,xWant,1
PersonX ceases buying everything PersonY needed,to buy things for themself,xWant,1
PersonX uncovers PersonX's tracks,they are arrested,oEffect,1
PersonX uncovers PersonX's tracks,they are confronted,oEffect,1
PersonX uncovers PersonX's tracks,observant,xAttr,1
PersonX uncovers PersonX's tracks,inquisitive,xAttr,1
PersonX uncovers PersonX's tracks,clever,xAttr,1
PersonX uncovers PersonX's tracks,smart,xAttr,1
PersonX uncovers PersonX's tracks,gets hands dirty,xEffect,1
PersonX uncovers PersonX's tracks,breathes heavy,xEffect,1
PersonX uncovers PersonX's tracks,to be noticed,xIntent,1
PersonX uncovers PersonX's tracks,to make their activities public,xIntent,1
PersonX uncovers PersonX's tracks,to make a splash,xIntent,1
PersonX uncovers PersonX's tracks,to have covered his tracks,xNeed,1
PersonX uncovers PersonX's tracks,to make a mistake,xNeed,1
PersonX uncovers PersonX's tracks,surprised,xReact,1
PersonX uncovers PersonX's tracks,confused,xReact,1
PersonX uncovers PersonX's tracks,puzzled,xReact,1
PersonX uncovers PersonX's tracks,exposed,xReact,1
PersonX uncovers PersonX's tracks,like a public figure,xReact,1
PersonX uncovers PersonX's tracks,to not get caught,xWant,1
PersonX uncovers PersonX's tracks,to get away with it,xWant,1
PersonX never bites the hand that feeds PersonX,appreciated,oReact,1
PersonX never bites the hand that feeds PersonX,like they're doing good,oReact,1
PersonX never bites the hand that feeds PersonX,to acknowledge the gratitude of person x,oWant,1
PersonX never bites the hand that feeds PersonX,to help feed others if possible,oWant,1
PersonX never bites the hand that feeds PersonX,loyal,xAttr,1
PersonX never bites the hand that feeds PersonX,TRUE,xAttr,1
PersonX never bites the hand that feeds PersonX,reasonable,xAttr,1
PersonX never bites the hand that feeds PersonX,normal,xAttr,1
PersonX never bites the hand that feeds PersonX,keeps getting,xEffect,1
PersonX never bites the hand that feeds PersonX,doesn't change things,xEffect,1
PersonX never bites the hand that feeds PersonX,to be grateful,xIntent,1
PersonX never bites the hand that feeds PersonX,to be appreciative,xIntent,1
PersonX never bites the hand that feeds PersonX,to keep good relations,xIntent,1
PersonX never bites the hand that feeds PersonX,to stay in a position of power,xIntent,1
PersonX never bites the hand that feeds PersonX,like they're being kind,xReact,1
PersonX never bites the hand that feeds PersonX,like they're showing appreciation,xReact,1
PersonX never bites the hand that feeds PersonX,wise,xReact,1
PersonX never bites the hand that feeds PersonX,prudent,xReact,1
PersonX never bites the hand that feeds PersonX,to thank the person feeding him,xWant,1
PersonX never bites the hand that feeds PersonX,Offer to the person feeding person x a way to repay him,xWant,1
PersonX never bites the hand that feeds PersonX,to be humble,xWant,1
PersonX never bites the hand that feeds PersonX,to be grateful,xWant,1
PersonX discontinues easing PersonY's nerves,they can't sleep,oEffect,1
PersonX discontinues easing PersonY's nerves,they lose their appetite,oEffect,1
PersonX discontinues easing PersonY's nerves,nervous,oReact,1
PersonX discontinues easing PersonY's nerves,on edge,oReact,1
PersonX discontinues easing PersonY's nerves,alone,oReact,1
PersonX discontinues easing PersonY's nerves,scared,oReact,1
PersonX discontinues easing PersonY's nerves,to keep being reassured,oWant,1
PersonX discontinues easing PersonY's nerves,to cry,oWant,1
PersonX discontinues easing PersonY's nerves,be comforted more,oWant,1
PersonX discontinues easing PersonY's nerves,offer thanks,oWant,1
PersonX discontinues easing PersonY's nerves,annoyed,xAttr,1
PersonX discontinues easing PersonY's nerves,tired,xAttr,1
PersonX discontinues easing PersonY's nerves,busy,xAttr,1
PersonX discontinues easing PersonY's nerves,insensitive,xAttr,1
PersonX discontinues easing PersonY's nerves,cold,xAttr,1
PersonX discontinues easing PersonY's nerves,to pull back,xIntent,1
PersonX discontinues easing PersonY's nerves,to remain independent,xIntent,1
PersonX discontinues easing PersonY's nerves,to answer the phone,xNeed,1
PersonX discontinues easing PersonY's nerves,to go to the door,xNeed,1
PersonX discontinues easing PersonY's nerves,start offering personY comfort,xNeed,1
PersonX discontinues easing PersonY's nerves,decide to stop offering comfort,xNeed,1
PersonX discontinues easing PersonY's nerves,surprised,xReact,1
PersonX discontinues easing PersonY's nerves,worried,xReact,1
PersonX discontinues easing PersonY's nerves,aloof,xReact,1
PersonX discontinues easing PersonY's nerves,distanced,xReact,1
PersonX discontinues easing PersonY's nerves,to let someone in,xWant,1
PersonX discontinues easing PersonY's nerves,to talk to someone on the phone,xWant,1
PersonX discontinues easing PersonY's nerves,be thanked,xWant,1
PersonX discontinues easing PersonY's nerves,be appreciated,xWant,1
PersonX on no condition sits beside PersonY,is left alone,oEffect,1
PersonX on no condition sits beside PersonY,is ignored,oEffect,1
PersonX on no condition sits beside PersonY,moves aside,oEffect,1
PersonX on no condition sits beside PersonY,stands up,oEffect,1
PersonX on no condition sits beside PersonY,mutual feelings of dislike,oReact,1
PersonX on no condition sits beside PersonY,relieved,oReact,1
PersonX on no condition sits beside PersonY,unwanted,oReact,1
PersonX on no condition sits beside PersonY,offended,oReact,1
PersonX on no condition sits beside PersonY,solitary,xAttr,1
PersonX on no condition sits beside PersonY,singular,xAttr,1
PersonX on no condition sits beside PersonY,unsociable,xAttr,1
PersonX on no condition sits beside PersonY,Careful,xAttr,1
PersonX on no condition sits beside PersonY,Apprehensive,xAttr,1
PersonX on no condition sits beside PersonY,is asked to move closer,xEffect,1
PersonX on no condition sits beside PersonY,gets ignored,xEffect,1
PersonX on no condition sits beside PersonY,to stay away from their enemy,xIntent,1
PersonX on no condition sits beside PersonY,to sidestep awkward animous,xIntent,1
PersonX on no condition sits beside PersonY,to avoid PersonY's smell,xIntent,1
PersonX on no condition sits beside PersonY,"to avoid a long, annoying conversation",xIntent,1
PersonX on no condition sits beside PersonY,be on a bus with person y,xNeed,1
PersonX on no condition sits beside PersonY,not want to smell person y,xNeed,1
PersonX on no condition sits beside PersonY,adversarial,xReact,1
PersonX on no condition sits beside PersonY,unwilling to be near PesonY,xReact,1
PersonX on no condition sits beside PersonY,relieved,xReact,1
PersonX on no condition sits beside PersonY,satisfied,xReact,1
PersonX on no condition sits beside PersonY,to avoid people,xWant,1
PersonX on no condition sits beside PersonY,to sit alone,xWant,1
PersonX on no condition sits beside PersonY,say something to person y about their hygeine,xWant,1
PersonX on no condition sits beside PersonY,get off bus and find another way of transportation,xWant,1
PersonX surprises PersonY without a party,neglected,oReact,1
PersonX surprises PersonY without a party,punished,oReact,1
PersonX surprises PersonY without a party,surprised,oReact,1
PersonX surprises PersonY without a party,loved,oReact,1
PersonX surprises PersonY without a party,happy,oReact,1
PersonX surprises PersonY without a party,to celebrate with Person X,oWant,1
PersonX surprises PersonY without a party,to spend time with Person X,oWant,1
PersonX surprises PersonY without a party,thoughtful,xAttr,1
PersonX surprises PersonY without a party,creative,xAttr,1
PersonX surprises PersonY without a party,forgetful,xAttr,1
PersonX surprises PersonY without a party,dismissive,xAttr,1
PersonX surprises PersonY without a party,stays calm,xEffect,1
PersonX surprises PersonY without a party,becomes considerate,xEffect,1
PersonX surprises PersonY without a party,gets an insincere thank you,xEffect,1
PersonX surprises PersonY without a party,gets a hug,xEffect,1
PersonX surprises PersonY without a party,to save their money,xIntent,1
PersonX surprises PersonY without a party,to punish person Y,xIntent,1
PersonX surprises PersonY without a party,to cause joy,xIntent,1
PersonX surprises PersonY without a party,to show love,xIntent,1
PersonX surprises PersonY without a party,to be strapped for cash,xNeed,1
PersonX surprises PersonY without a party,be busy and forget party,xNeed,1
PersonX surprises PersonY without a party,to plan the day,xNeed,1
PersonX surprises PersonY without a party,to keep it a secret,xNeed,1
PersonX surprises PersonY without a party,thrifty,xReact,1
