p,q,r,output
PersonX does not give PersonY evidence,talk to Person X,oWant,1
PersonX does not give PersonY evidence,get their own evidence,oWant,1
PersonX does not give PersonY evidence,investigate further,oWant,1
PersonX does not give PersonY evidence,look for other witnesses,oWant,1
PersonX does not give PersonY evidence,selfish,xAttr,1
PersonX does not give PersonY evidence,uninvolved,xAttr,1
PersonX does not give PersonY evidence,hideous,xAttr,1
PersonX does not give PersonY evidence,secretive,xAttr,1
PersonX does not give PersonY evidence,yelled at,xEffect,1
PersonX does not give PersonY evidence,argued with,xEffect,1
PersonX does not give PersonY evidence,to be a pain in the neck,xIntent,1
PersonX does not give PersonY evidence,to thwart person Y's investigation,xIntent,1
PersonX does not give PersonY evidence,collect evidence,xNeed,1
PersonX does not give PersonY evidence,see Person Y,xNeed,1
PersonX does not give PersonY evidence,witness a crime,xNeed,1
PersonX does not give PersonY evidence,be approached by the police,xNeed,1
PersonX does not give PersonY evidence,unknowing,xReact,1
PersonX does not give PersonY evidence,ill informed,xReact,1
PersonX does not give PersonY evidence,secretive,xReact,1
PersonX does not give PersonY evidence,oppositional,xReact,1
PersonX does not give PersonY evidence,to give the chief the evidence,xWant,1
PersonX does not give PersonY evidence,keep the evidence,xWant,1
PersonX does not give PersonY evidence,avoid snitching,xWant,1
PersonX does not give PersonY evidence,avoid getting involved,xWant,1
PersonX does not serve it to PersonY,yells at PersonX,oEffect,1
PersonX does not serve it to PersonY,looks down on PersonX,oEffect,1
PersonX does not serve it to PersonY,annoyed,oReact,1
PersonX does not serve it to PersonY,angry,oReact,1
PersonX does not serve it to PersonY,impatient,oReact,1
PersonX does not serve it to PersonY,hungry,oReact,1
PersonX does not serve it to PersonY,to serve it for themselves,oWant,1
PersonX does not serve it to PersonY,to not serve it to personX either,oWant,1
PersonX does not serve it to PersonY,independant,xAttr,1
PersonX does not serve it to PersonY,free,xAttr,1
PersonX does not serve it to PersonY,selfish,xAttr,1
PersonX does not serve it to PersonY,careless,xAttr,1
PersonX does not serve it to PersonY,serves to different table,xEffect,1
PersonX does not serve it to PersonY,busy with other costumers,xEffect,1
PersonX does not serve it to PersonY,to keep it,xIntent,1
PersonX does not serve it to PersonY,to without it from PersonY,xIntent,1
PersonX does not serve it to PersonY,to verify that it's correct,xIntent,1
PersonX does not serve it to PersonY,to wait until it's ready,xIntent,1
PersonX does not serve it to PersonY,to have something that they could serve personY,xNeed,1
PersonX does not serve it to PersonY,to be near personY,xNeed,1
PersonX does not serve it to PersonY,powerful,xReact,1
PersonX does not serve it to PersonY,confident,xReact,1
PersonX does not serve it to PersonY,responsible,xReact,1
PersonX does not serve it to PersonY,professional,xReact,1
PersonX does not serve it to PersonY,to not serve it to anyone else,xWant,1
PersonX does not serve it to PersonY,to ignore personY,xWant,1
PersonX does not serve it to PersonY,to keep it for himself,xWant,1
PersonX does not serve it to PersonY,serve it to somebody else,xWant,1
PersonX does not use PersonY system,gets an F on their assignment because their system doesn't work,oEffect,1
PersonX does not use PersonY system,gets yelled at by classmates,oEffect,1
PersonX does not use PersonY system,betrayed,oReact,1
PersonX does not use PersonY system,rejected,oReact,1
PersonX does not use PersonY system,independent,xAttr,1
PersonX does not use PersonY system,unconvinced,xAttr,1
PersonX does not use PersonY system,unimpressed,xAttr,1
PersonX does not use PersonY system,traditional,xAttr,1
PersonX does not use PersonY system,gets told they are stubborn,xEffect,1
PersonX does not use PersonY system,gets the only passing grade in their class,xEffect,1
PersonX does not use PersonY system,to cook,xIntent,1
PersonX does not use PersonY system,to sleep,xIntent,1
PersonX does not use PersonY system,to use another method,xIntent,1
PersonX does not use PersonY system,to avoid personY,xIntent,1
PersonX does not use PersonY system,good,xReact,1
PersonX does not use PersonY system,happy,xReact,1
PersonX does not use PersonY system,petty,xReact,1
PersonX does not use PersonY system,smart,xReact,1
PersonX does not use PersonY system,use own system to work,xWant,1
PersonX does not use PersonY system,deiced  to work along,xWant,1
PersonX does not use PersonY system,to cause a fight,xWant,1
PersonX does not use PersonY system,to be inactive,xWant,1
PersonX does not owe PersonY,doesn't collect on a debt,oEffect,1
PersonX does not owe PersonY,doesn't get payment from PersonX,oEffect,1
PersonX does not owe PersonY,unsure,oReact,1
PersonX does not owe PersonY,confused,oReact,1
PersonX does not owe PersonY,responsible,xAttr,1
PersonX does not owe PersonY,competent,xAttr,1
PersonX does not owe PersonY,free,xAttr,1
PersonX does not owe PersonY,carefree,xAttr,1
PersonX does not owe PersonY,doesn't have to pay PersonY,xEffect,1
PersonX does not owe PersonY,is not under obligation,xEffect,1
PersonX does not owe PersonY,content,xReact,1
PersonX does not owe PersonY,satisfied,xReact,1
PersonX does not owe PersonY,even steven,xReact,1
PersonX does not owe PersonY,in their right,xReact,1
PersonX does not owe PersonY,to remain debt-free,xWant,1
PersonX does not owe PersonY,to be self-sufficient,xWant,1
PersonX does not effect PersonY's purpose,PersonY's mission is not achieved,oEffect,1
PersonX does not effect PersonY's purpose,PersonY blames PersonX,oEffect,1
PersonX does not effect PersonY's purpose,freedom,oReact,1
PersonX does not effect PersonY's purpose,respected,oReact,1
PersonX does not effect PersonY's purpose,unaffected,oReact,1
PersonX does not effect PersonY's purpose,good,oReact,1
PersonX does not effect PersonY's purpose,disagreeing,xAttr,1
PersonX does not effect PersonY's purpose,mean,xAttr,1
PersonX does not effect PersonY's purpose,ineffective,xAttr,1
PersonX does not effect PersonY's purpose,unpersuasive,xAttr,1
PersonX does not effect PersonY's purpose,PersonX fails in mission,xEffect,1
PersonX does not effect PersonY's purpose,PersonX must report failure,xEffect,1
PersonX does not effect PersonY's purpose,respectful,xReact,1
PersonX does not effect PersonY's purpose,responsible,xReact,1
PersonX does not effect PersonY's purpose,content self-assured,xReact,1
PersonX does not effect PersonY's purpose,unassuming,xReact,1
PersonX does not effect PersonY's purpose,to let persony walk their own path,xWant,1
PersonX does not effect PersonY's purpose,to let persony be independent,xWant,1
PersonX does not effect PersonY's purpose,personY to reconsider their life path,xWant,1
PersonX does not effect PersonY's purpose,to just be helpful,xWant,1
PersonX does not tell PersonY later,becomes ungrateful towards X,oEffect,1
PersonX does not tell PersonY later,yells,oEffect,1
PersonX does not tell PersonY later,uninformed,oReact,1
PersonX does not tell PersonY later,out of the loop,oReact,1
PersonX does not tell PersonY later,uncertain,oReact,1
PersonX does not tell PersonY later,to know what PersonY's been hiding,oWant,1
PersonX does not tell PersonY later,to get to the bottom of things,oWant,1
PersonX does not tell PersonY later,to confront personx,oWant,1
PersonX does not tell PersonY later,to ask personx what their problem is,oWant,1
PersonX does not tell PersonY later,forgetful,xAttr,1
PersonX does not tell PersonY later,selfish,xAttr,1
PersonX does not tell PersonY later,scared,xAttr,1
PersonX does not tell PersonY later,timid,xAttr,1
PersonX does not tell PersonY later,to tell PersonY now,xIntent,1
PersonX does not tell PersonY later,to keep things a secret,xIntent,1
PersonX does not tell PersonY later,PersonY to remain ignorant,xIntent,1
PersonX does not tell PersonY later,good,xReact,1
PersonX does not tell PersonY later,happy,xReact,1
PersonX does not tell PersonY later,reasonable,xReact,1
PersonX does not tell PersonY later,justified,xReact,1
PersonX does not tell PersonY later,trustworthy,xReact,1
PersonX does not tell PersonY later,to keep things a secret,xWant,1
PersonX does not tell PersonY later,to tell PersonY now instead,xWant,1
PersonX does not tell PersonY later,to get persony in trouble,xWant,1
PersonX does not tell PersonY later,to be cunning,xWant,1
PersonX does not run faster,thankful,oReact,1
PersonX does not run faster,happy,oReact,1
PersonX does not run faster,slow,xAttr,1
PersonX does not run faster,worthless,xAttr,1
PersonX does not run faster,weak,xAttr,1
PersonX does not run faster,Yelled at by coach,xEffect,1
PersonX does not run faster,Kicked off of track team,xEffect,1
PersonX does not run faster,to save energy,xIntent,1
PersonX does not run faster,to obey speed laws,xIntent,1
PersonX does not run faster,to take a break,xIntent,1
PersonX does not run faster,to get caught,xIntent,1
PersonX does not run faster,to start running,xNeed,1
PersonX does not run faster,to reach their maximum speed,xNeed,1
PersonX does not run faster,rested,xReact,1
PersonX does not run faster,lawful,xReact,1
PersonX does not run faster,relieved,xReact,1
PersonX does not run faster,exhausted,xReact,1
PersonX does not run faster,walk slowly,xWant,1
PersonX does not run faster,to drink water,xWant,1
PersonX does not run faster,to practice,xWant,1
PersonX does not run faster,to increase their speed,xWant,1
PersonX does not stand in front of PersonY,thankful,oReact,1
PersonX does not stand in front of PersonY,appreciative,oReact,1
PersonX does not stand in front of PersonY,happy,oReact,1
PersonX does not stand in front of PersonY,be near personX,oWant,1
PersonX does not stand in front of PersonY,talk to personX,oWant,1
PersonX does not stand in front of PersonY,kind,xAttr,1
PersonX does not stand in front of PersonY,caring,xAttr,1
PersonX does not stand in front of PersonY,polite,xAttr,1
PersonX does not stand in front of PersonY,thoughtful,xAttr,1
PersonX does not stand in front of PersonY,to let PersonY get by,xIntent,1
PersonX does not stand in front of PersonY,to not hold PersonY back,xIntent,1
PersonX does not stand in front of PersonY,to be nice,xIntent,1
PersonX does not stand in front of PersonY,to not be rude,xIntent,1
PersonX does not stand in front of PersonY,try to stand in front of y,xNeed,1
PersonX does not stand in front of PersonY,made some other choices,xNeed,1
PersonX does not stand in front of PersonY,be with personY,xNeed,1
PersonX does not stand in front of PersonY,decide to not stand in front,xNeed,1
PersonX does not stand in front of PersonY,considerate,xReact,1
PersonX does not stand in front of PersonY,kindly,xReact,1
PersonX does not stand in front of PersonY,pleased,xReact,1
PersonX does not stand in front of PersonY,proud,xReact,1
PersonX does not stand in front of PersonY,stand together,xWant,1
PersonX does not stand in front of PersonY,playing together,xWant,1
PersonX does not stand in front of PersonY,be near personY,xWant,1
PersonX does not stand in front of PersonY,talk to personY,xWant,1
PersonX does not please PersonY much,becomes angry,oEffect,1
PersonX does not please PersonY much,becomes displeased,oEffect,1
PersonX does not please PersonY much,gets upset,oEffect,1
PersonX does not please PersonY much,is mad,oEffect,1
PersonX does not please PersonY much,annoyed,oReact,1
PersonX does not please PersonY much,disapproving,oReact,1
PersonX does not please PersonY much,To confront PersonX,oWant,1
PersonX does not please PersonY much,To forgive personX,oWant,1
PersonX does not please PersonY much,stubborn,xAttr,1
PersonX does not please PersonY much,disappointing,xAttr,1
PersonX does not please PersonY much,unspecial,xAttr,1
PersonX does not please PersonY much,ordinary,xAttr,1
PersonX does not please PersonY much,Make a mistake,xNeed,1
PersonX does not please PersonY much,Not be there for person Y,xNeed,1
PersonX does not please PersonY much,to have a fight with person y,xNeed,1
PersonX does not please PersonY much,to avoid person y,xNeed,1
