p,q,r,output
PersonX does not declare war on PersonY,to not trust PersonY,oReact,0
PersonX can remember PersonY from others,grumpy,xReact,0
PersonX cooks for PersonX's friends,to keep silent,oWant,0
PersonX pranks PersonY,solitary,xReact,0
PersonX is not a magician,doesn't share information with PersonX,xAttr,0
PersonX does not sit down with PersonY,not unappreciative,xWant,0
PersonX calls PersonY's back,unhappy,oWant,0
PersonX cooperates with others,single-minded,xAttr,0
PersonX opens PersonX's own shop,cut from team,xAttr,0
PersonX speaks with PersonY,greedy,oEffect,0
PersonX does not look for PersonY,don't have a party,xIntent,0
PersonX does not flush the toilet,not Bore,oEffect,0
PersonX does not carry PersonY,his hair gets healthy,xEffect,0
PersonX beats PersonY,regretful,oWant,0
PersonX does not find it a new home,don't yell at personx,xAttr,0
PersonX calls PersonY's back,untrustworthy,xReact,0
PersonX does not support PersonX's wife,don't make plans,oWant,0
PersonX finds PersonY's parents,have PersonX's secrets revealed,xReact,0
PersonX tells personY don't ask them to dance.,choosy,oWant,0
PersonX does not shin PersonY's shoes,alone,xReact,0
PersonX does not take care of PersonX's children,satisfied,xIntent,0
PersonX treats PersonY like a PersonZ,to meet PersonY's dad,xIntent,0
PersonX succeeds PersonX's father,mean,xAttr,0
PersonX likeses screens,invite PersonX to play,xReact,0
PersonX does not work closely with PersonY,dismissive,xAttr,0
PersonX tells anyone PersonX is going.,PersonY cannot fall asleep,xReact,0
PersonX likes PersonY's friends.,like a bad parent,xAttr,0
PersonX does not make PersonX's mom happy,not Please,xWant,0
PersonX does not invite PersonY to a party,to plan for a date,xEffect,0
PersonX does not give PersonX's friends,not Indifferent,xAttr,0
PersonX likes the phone,caring,xReact,0
PersonX hires a trainer,stay home,xAttr,0
PersonX asks PersonY to meet,professional,xAttr,0
PersonX does not like dogs.,to keep a good reputation,xEffect,0
PersonX is not an author.,don't feel frustrated at person y,xEffect,0
PersonX does not meet a girl,to go home,xWant,0
PersonX does not see PersonZ's friend PersonY,Don't put down stronger roots at home,xAttr,0
PersonX doesn't likes screens,don't decorate their own home,xWant,0
PersonX likes anyone,reliant,xWant,0
PersonX does not visit PersonX's parents,to enjoy the catered meal with friends,xEffect,0
PersonX is not good at lying.,not cheap,xEffect,0
PersonX can't perform PersonX's ability,don't give the cold shoulder,xAttr,0
PersonX does not pay PersonX's friend,not Natural,xReact,0
PersonX does not kiss PersonY deeply,choose  to play,xIntent,0
PersonX pushes PersonY around,to know what they did to personx,oReact,0
PersonX has or want any kids.,to spend time with X,xAttr,0
PersonX visits some friends,get relaxed,xIntent,0
PersonX does not offer to help PersonY,Isn't angry,xReact,0
PersonX does not see PersonX's grandma,to wash clothes,xAttr,0
PersonX does not ask PersonY's permission,unwilling,xAttr,0
PersonX is good at lying.,personY is upset,xAttr,0
PersonX changes PersonX's hair color,talkative,xAttr,0
PersonX creates PersonY atmosphere,unpracticed,xReact,0
PersonX does not pay PersonY's back,Annoy with friends,xReact,0
PersonX does not beed.,Domineering,xWant,0
PersonX did not always refuse,busy,xReact,0
PersonX does not go to the hardware store,to publish someone elses book,xIntent,0
PersonX does not apologize.,ask why,oEffect,0
PersonX can't see PersonY,to enjoy the items alone,xWant,0
PersonX does not try to help PersonY,To not don't betray their best friend,xIntent,0
PersonX tells personY don't ask them to dance.,not Ignore,xNeed,0
PersonX does not make PersonY award,don't make money,xReact,0
PersonX does not apologize.,Don't ask why,oEffect,0
PersonX can beat a record,to not do anything for personY,xAttr,0
PersonX takes a painting class,cheated,xEffect,0
PersonX does not come to the play.,wild,xAttr,0
PersonX does not back PersonY's car,not tentative,oReact,0
PersonX doesn't overcome PersonY's fear,secretive,xWant,0
PersonX won't give PersonY any information,gets told not to lie,xIntent,0
PersonX makes PersonX's dream come true,inconsiderate,xReact,0
PersonX does not take the girl,confused,oWant,0
Person X  can't find person y's phone,don't avoid commitment,xNeed,0
PersonX does not kiss PersonY's hands,not Please,xWant,0
PersonX is not proud of PersonY's accomplishment,Isn't introduced,xAttr,0
PersonX can't remember PersonY from others,to stay away from dogs,xWant,0
PersonX begs PersonY to come,to talk,xIntent,0
PersonX visits some friends,burdened,oWant,0
PersonX does not determine PersonY's customer base,Doesn't get tired,xWant,0
PersonX does not get PersonY abortion,PersonY to don't make their own decision,oEffect,0
PersonX doesn't put in any effort.,Wants to date right now,xAttr,0
PersonX does not push PersonY out,stays still,xWant,0
PersonX brought PersonY's daughter,to occupy the table,xAttr,0
PersonX doesn't tell personY don't ask them to dance.,to get PersonX to do the job,oWant,0
PersonX does not spend more time with PersonY,cheap,oEffect,0
PersonX does not determine PersonY's customer base,to avoid getting PersonX to be aggressive,oWant,0
PersonX does not break PersonX's lance,to make sure they are ok,oEffect,0
Person X doesn't know Person Y,not considerate,xAttr,0
PersonX does not exchange insurance information,unliked,oWant,0
PersonX does not buy a pregnancy test,to avoid PersonY,xWant,0
PersonX finds it a new home,to stop Person Y,xNeed,0
PersonX doesn't care what PersonY is up to.,not ineffective,oReact,0
PersonX doesn't take a painting class,don't keep a good reputation,xIntent,0
PersonX does not enjoy PersonY's work,becomes Christian,xAttr,0
PersonX puts an ad,unskilled,xReact,0
PersonX can see PersonY,sad,xEffect,0
PersonX is playing football with PersonX's friends,doesn't fight PersonX,oWant,0
PersonX is the father,to consider PersonX to join,xReact,0
PersonX does not play catch with PersonX's dad,incompetent,xAttr,0
PersonX likes anyone,good,oWant,0
PersonX smells wonderful,absentminded,xWant,0
PersonX moves far away,sad,xNeed,0
PersonX buys a pregnancy test,to get to know PersonX better,xReact,0
PersonX cooks PersonY a cake,unstudied,oEffect,0
PersonX cares what PersonY is up to.,stomach growls,xWant,0
PersonX doesn't place an order,to but nervous,xReact,0
PersonX gives PersonY a bonus,preoccupied,xReact,0
PersonX pulls the rug out from under PersonY,to be alone,xReact,0
PersonX does not rush to PersonY's car,not afraid,xWant,0
PersonX does not help out at the soup kitchen,not Unfriendly,xReact,0
PersonX does not bake PersonY a cake,to attend next time,oReact,0
PersonX beats PersonY,to lay in the sun,xReact,0
PersonX does not marry soon,not careless,xIntent,0
PersonX thanks PersonX's parents,uncaring,oReact,0
PersonX is not a magician,not unathletic,xAttr,0
PersonX does not pay PersonY's back,Try to find person,oEffect,0
PersonX does not bait PersonY's hook,Don't make a demand to parent,xIntent,0
PersonX does not awake PersonY,not disappointed,xIntent,0
Person X gets what Person Y needed,some free help,oWant,0
PersonX does not begin PersonY work,not rude,oWant,0
PersonX does not create PersonY atmosphere,not absentminded,oReact,0
PersonX does not pay PersonX's friend,not selfish,xAttr,0
PersonX gives PersonY nothing,to convey displeasure,xNeed,0
PersonX can make ends meet.,independent,xNeed,0
PersonX does not sit opposite PersonY,not neutral,xEffect,0
PersonX does not brings PersonY food,lonely,xIntent,0
PersonX is allowed to play,unloved,xAttr,0
PersonX is not a magician,not unhelpful,xWant,0
PersonX can see PersonY,to run into their room to cry,xReact,0
PersonX does not give PersonY a discount,rude,oEffect,0
PersonX likes PersonX's grandmother and won't go to her house,gets denied,xWant,0
PersonX does not believe PersonY,not anxious,xReact,0
PersonX does not bleach PersonY's hair,to be quiet,xNeed,0
PersonX assists PersonY,unkind,xAttr,0
PersonX cups PersonY's cheek,scared,xReact,0
PersonX does not have a great idea,sad,xReact,0
PersonX doesn't care about PersonY's problems.,Don't commit a crime,xWant,0
PersonX does not place PersonY on the table,tired,oWant,0
PersonX pays PersonX's friend,tidy,xEffect,0
PersonX does not make christmas cookies,loses an opportunity,xWant,0
PersonX does not make fun of PersonY's name,disappointed,xReact,0
PersonX provides PersonY's assessment,kind,xReact,0
PersonX gives PersonY a book,to feed fish,oWant,0
PersonX points a gun at PersonY,incompetent,xIntent,0
PersonX doesn't know how to mow my lawn,Don't focus on themself,xAttr,0
PersonX doesn't have friends,not lonely,xAttr,0
PersonX can't save PersonY's life,sad,xEffect,0
PersonX improves PersonY's skills,to read more study materials,xNeed,0
PersonX does not ask PersonY's permission,make their own income,xIntent,0
PersonX does not explain the situation to PersonY,not excited,xAttr,0
PersonX uses PersonY's laptop,jump up and down,xAttr,0
PersonX does not call PersonY's mom,forgetful,xWant,0
PersonX can't perform PersonX's ability,to give the cold shoulder,xAttr,0
PersonX does not take away from PersonY,don't borrow money,xAttr,0
PersonX carries PersonY along,to yell at personx,xWant,0
PersonX tries to reassure PersonY,Gets lost in development,xIntent,0
PersonX does not like dogs.,don't keep a good reputation,xEffect,0
PersonX unzips PersonY's pants,disoriented,xWant,0
PersonX does not get a phone call,Kiss by personY,xAttr,0
PersonX doesn't pay PersonY's way,to avoid conflict,xReact,0
PersonX does not train PersonY,to be passive,xNeed,0
PersonX doesn't overcome PersonY's fear,Don't prepare dishes for friends,xAttr,0
PersonX feels very ill,to respect PersonY's grief,xWant,0
PersonX keeps PersonY sane,make a choice,xAttr,0
PersonX does not offer PersonY opportunity,polite,xReact,0
PersonX does not ask PersonY's permission,not Satisfy,xReact,0
PersonX does not begin PersonY work,not Disgust,xAttr,0
PersonX kills PersonY enemy,to keep sitting,xAttr,0
PersonX does not eat PersonY's breakfast,to be happy,xEffect,0
PersonX doesn't bite the hand that feeds PersonX,They don't search for a better bit,xWant,0
PersonX doesn't order a salad.,not frustrated,xReact,0
PersonX does not take PersonY's purse,to take care of themselves first,xWant,0
PersonX does not go as well,not unwilling,xWant,0
PersonX does not get PersonY's money,Don't avoid visiting,xEffect,0
PersonX calls PersonY's back,to be supportive,xWant,0
PersonX carries PersonY,unhappy,xWant,0
PersonX does not know PersonY's friends or acquaintances,gets asked a question,xReact,0
PersonX won't treat PersonY,not upset,xIntent,0
PersonX does not like to cooperate with others.,becomes concerned with PersonX,oWant,0
PersonX does not bring a gift to the party for PersonY,Don't ask them out on a date,oWant,0
PersonX drives to the park,careless,xWant,0
PersonX likes anyone,content,xReact,0
PersonX does not play poker with PersonY's friends,not pedantic,xEffect,0
PersonX does not create PersonY atmosphere,underemployed,xIntent,0
PersonX does not do not want to cook,to stay home alone,xWant,0
PersonX tells personY don't ask them to dance.,Doesn't feel guilty,oWant,0
PersonX does not call PersonY tonight,not lazy,oWant,0
PersonX assists PersonY,to avoid getting their hands dirty,xReact,0
PersonX does not rush PersonY to the hospital,not careless,xAttr,0
PersonX does not issue PersonY edict,don't get good grade,xIntent,0
PersonX is on the baseball team.,unpredictable,xAttr,0
PersonX does not look PersonY in the eyes,thank personX,oReact,0
PersonX does not invite PersonY to a party,has more money than expected,oWant,0
PersonX pushes PersonY around,confused,xWant,0
PersonX does not download the app,gets international news coverage for defending herself from her attacker,xIntent,0
PersonX does not pay any of PersonY's bills,Kicked off the team,oWant,0
PersonX is not at the mall with PersonY's friends,find other ways of monetization,xAttr,0
PersonX does not push PersonY out,Doesn't stay still,xWant,0
PersonX cannot connect with PersonY,not competent,xWant,0
PersonX makes PersonX's rounds,innocent,xAttr,0
PersonX does not go for the throat,not uninterested,xNeed,0
PersonX knows where PersonY lives,to be spiteful,xAttr,0
PersonX does not eat PersonY's breakfast,to not have to talk to PersonY's mom unless absolutely necessary,xNeed,0
PersonX calls PersonY tonight,to be safe,xReact,0
PersonX can't perform PersonX's ability,Don't stay away form personY,xEffect,0
PersonX avoidses PersonY conflict,to play with a friend his age,xWant,0
PersonX did not always refuse,neglected,xAttr,0
PersonX passes PersonY act,disinterested,oReact,0
PersonX tells PersonY anything.,ungenerous,xIntent,0
PersonX exchanges insurance information,work late,xEffect,0
PersonX is not a magician,sad,xWant,0
PersonX does not know PersonY.,not unskilled,xReact,0
PersonX snuggles PersonY,concerned,xNeed,0
Personx helps PersonY.,to get to know PersonX,xEffect,0
PersonX takes PersonY's money,gets ignored by others,oReact,0
PersonX causes PersonY reaction,to do their own work,xWant,0
PersonX does not like PersonY back,not alone,xWant,0
PersonX doesn't take a pregnancy test,uncaring,xAttr,0
PersonX does not surprise PersonX's mother,Don't learn from a teacher,xWant,0
PersonX does not keep PersonY in,Argue with,oReact,0
PersonX does not give the speech,not wavering,xAttr,0
PersonX is celebrating PersonY's birthday,to avoid sexual contact,xAttr,0
PersonX pays PersonY's back,selfish,xIntent,0
PersonX does not pull the rug out from under PersonY,don't give the cold shoulder,xAttr,0
