p,q,r,output
PersonX develops PersonY system,proud,xReact,1
PersonX develops PersonY system,competent,xReact,1
PersonX develops PersonY system,to implement the system,xWant,1
PersonX develops PersonY system,to see what personY thinks,xWant,1
PersonX develops PersonY system,to test the system,xWant,1
PersonX develops PersonY system,to make changes that should be made,xWant,1
PersonX digs holes,find the cache,oWant,1
PersonX digs holes,follow the coordinates,oWant,1
PersonX digs holes,to go out with their GPS,oWant,1
PersonX digs holes,to find the cache after they read about it,oWant,1
PersonX digs holes,responsible,xAttr,1
PersonX digs holes,strong,xAttr,1
PersonX digs holes,mundane,xAttr,1
PersonX digs holes,dutiful,xAttr,1
PersonX digs holes,is arrested for destroying property,xEffect,1
PersonX digs holes,tired,xEffect,1
PersonX digs holes,sweaty,xEffect,1
PersonX digs holes,hands get dirty,xEffect,1
PersonX digs holes,to accomplish a task,xIntent,1
PersonX digs holes,to bury something,xIntent,1
PersonX digs holes,to uncover something,xIntent,1
PersonX digs holes,to make something,xIntent,1
PersonX digs holes,to be in charge of the geocache game,xNeed,1
PersonX digs holes,to get a spade,xNeed,1
PersonX digs holes,to plan out the locations where people can get to,xNeed,1
PersonX digs holes,to make instructions to hand out,xNeed,1
PersonX digs holes,to get a bulldozer,xNeed,1
PersonX digs holes,to mark the digging area,xNeed,1
PersonX digs holes,needs to have a hoe,xNeed,1
PersonX digs holes,to purchase a lot of small itms,xNeed,1
PersonX digs holes,hardworking,xReact,1
PersonX digs holes,successful,xReact,1
PersonX digs holes,tired,xReact,1
PersonX digs holes,determined,xReact,1
PersonX digs holes,like they got a workout,xReact,1
PersonX digs holes,strong,xReact,1
PersonX digs holes,to stand and watch people try to find the cache,xWant,1
PersonX digs holes,to make fish ponds,xWant,1
PersonX digs holes,to give out the instructions,xWant,1
PersonX digs holes,to cover the items up really well,xWant,1
PersonX digs holes,to make a swimming pool,xWant,1
PersonX digs holes,to remove all dirt,xWant,1
PersonX digs holes,to put an item in each of the holes,xWant,1
PersonX digs holes,to hide the body,xWant,1
PersonX digs holes,to bury people,xWant,1
PersonX digs holes,to plant a tree,xWant,1
PersonX takes PersonY's food,screams,oEffect,1
PersonX takes PersonY's food,loses their food,oEffect,1
PersonX takes PersonY's food,wonders why PersonX took their food,oEffect,1
PersonX takes PersonY's food,Loses weight,oEffect,1
PersonX takes PersonY's food,Becomes hungry,oEffect,1
PersonX takes PersonY's food,frowns,oEffect,1
PersonX takes PersonY's food,cringes at PersonX,oEffect,1
PersonX takes PersonY's food,sad,oReact,1
PersonX takes PersonY's food,angry,oReact,1
PersonX takes PersonY's food,irritated1,oReact,1
PersonX takes PersonY's food,hungry,oReact,1
PersonX takes PersonY's food,mad,oReact,1
PersonX takes PersonY's food,their food back.,oWant,1
PersonX takes PersonY's food,to share.,oWant,1
PersonX takes PersonY's food,x to get them more food,oWant,1
PersonX takes PersonY's food,to get their food back,oWant,1
PersonX takes PersonY's food,spoiled,xAttr,1
PersonX takes PersonY's food,greedy,xAttr,1
PersonX takes PersonY's food,hungry,xAttr,1
PersonX takes PersonY's food,less fortune,xAttr,1
PersonX takes PersonY's food,Is looked upon as a thief,xEffect,1
PersonX takes PersonY's food,gets punched,xEffect,1
PersonX takes PersonY's food,gets scolded,xEffect,1
PersonX takes PersonY's food,"Creates negative opinion, negative vibes",xEffect,1
PersonX takes PersonY's food,becomes a thief,xEffect,1
PersonX takes PersonY's food,gets yelled at,xEffect,1
PersonX takes PersonY's food,food because he is hungry,xIntent,1
PersonX takes PersonY's food,to eat the food,xIntent,1
PersonX takes PersonY's food,to eat more,xIntent,1
PersonX takes PersonY's food,to consume food,xIntent,1
PersonX takes PersonY's food,to be mean,xIntent,1
PersonX takes PersonY's food,to have something to eat,xIntent,1
PersonX takes PersonY's food,to be near Y,xNeed,1
PersonX takes PersonY's food,to be near Y's food,xNeed,1
PersonX takes PersonY's food,to be having dinner with PersonY.,xNeed,1
PersonX takes PersonY's food,to in the refrigerator.,xNeed,1
PersonX takes PersonY's food,satisfied,xReact,1
PersonX takes PersonY's food,guilty,xReact,1
PersonX takes PersonY's food,full,xReact,1
PersonX takes PersonY's food,to go to the gym.,xWant,1
PersonX takes PersonY's food,to get a drink,xWant,1
PersonX takes PersonY's food,to buy Person Y more food.,xWant,1
PersonX takes PersonY's food,eats Y's food,xWant,1
PersonX takes PersonY's food,to get Y some more food,xWant,1
PersonX changes PersonY's views,gets called out,oEffect,1
PersonX changes PersonY's views,gets called a shill,oEffect,1
PersonX changes PersonY's views,learns new things,oEffect,1
PersonX changes PersonY's views,gains new perspective,oEffect,1
PersonX changes PersonY's views,taught,oReact,1
PersonX changes PersonY's views,enlightened,oReact,1
PersonX changes PersonY's views,happy for listening to personx,oReact,1
PersonX changes PersonY's views,Call him everyday.,oWant,1
PersonX changes PersonY's views,respect PersonX,oWant,1
PersonX changes PersonY's views,Becomes best friends with him.,oWant,1
PersonX changes PersonY's views,talk to PersonX,oWant,1
PersonX changes PersonY's views,Listen and understand what X tells them,oWant,1
PersonX changes PersonY's views,Converse about other topics,oWant,1
PersonX changes PersonY's views,influential,xAttr,1
PersonX changes PersonY's views,Charming,xAttr,1
PersonX changes PersonY's views,Persuasive,xAttr,1
PersonX changes PersonY's views,exacting,xAttr,1
PersonX changes PersonY's views,Convincing,xAttr,1
PersonX changes PersonY's views,gets into argument,xEffect,1
PersonX changes PersonY's views,gets rewarded,xEffect,1
PersonX changes PersonY's views,to teach someone,xIntent,1
PersonX changes PersonY's views,to be understood,xIntent,1
PersonX changes PersonY's views,because persony is unknowledgeable in the subject,xIntent,1
PersonX changes PersonY's views,help persony see different perspectives,xIntent,1
PersonX changes PersonY's views,see the truth about a subject,xIntent,1
PersonX changes PersonY's views,Keep preaching to him.,xNeed,1
PersonX changes PersonY's views,develop an argument,xNeed,1
PersonX changes PersonY's views,Speak clearly,xNeed,1
PersonX changes PersonY's views,talk to PersonY,xNeed,1
PersonX changes PersonY's views,Have a good understand of the topic,xNeed,1
PersonX changes PersonY's views,Has a set mind.,xNeed,1
PersonX changes PersonY's views,satisfied,xReact,1
PersonX changes PersonY's views,understood,xReact,1
PersonX changes PersonY's views,smart,xReact,1
PersonX changes PersonY's views,good about themselves,xReact,1
PersonX changes PersonY's views,Discuss the topic more,xWant,1
PersonX changes PersonY's views,Discuss other topics to sway Y mind on,xWant,1
PersonX changes PersonY's views,talk to PersonY,xWant,1
PersonX changes PersonY's views,Invite him to Church.,xWant,1
PersonX changes PersonY's views,Sit next to him.,xWant,1
PersonX changes PersonY's views,convince other people,xWant,1
PersonX brings PersonX's back home,caring,xAttr,1
PersonX brings PersonX's back home,NICE,xAttr,1
PersonX brings PersonX's back home,KIND,xAttr,1
PersonX brings PersonX's back home,nice,xAttr,1
PersonX brings PersonX's back home,puts his keys away,xEffect,1
PersonX brings PersonX's back home,sits down on his couch,xEffect,1
PersonX brings PersonX's back home,to be home,xIntent,1
PersonX brings PersonX's back home,to relax,xIntent,1
PersonX brings PersonX's back home,to have gone to pick them up,xNeed,1
PersonX brings PersonX's back home,Retrieve the referenced item,xNeed,1
PersonX brings PersonX's back home,Locate the referenced item,xNeed,1
PersonX brings PersonX's back home,to have sent them away,xNeed,1
PersonX brings PersonX's back home,satisfied,xReact,1
PersonX brings PersonX's back home,relieved,xReact,1
PersonX brings PersonX's back home,them to relax,xWant,1
PersonX brings PersonX's back home,Use referenced item,xWant,1
PersonX brings PersonX's back home,Put referenced item away,xWant,1
PersonX brings PersonX's back home,to show them their rooms,xWant,1
PersonX brings PersonX's back home,to make them something to eat,xWant,1
PersonX begins to lose weight,to congratulate PersonX,oWant,1
PersonX begins to lose weight,to go shopping with PersonX,oWant,1
PersonX begins to lose weight,ready,xAttr,1
PersonX begins to lose weight,ambitious,xAttr,1
PersonX begins to lose weight,determined,xAttr,1
PersonX begins to lose weight,fat,xAttr,1
PersonX begins to lose weight,health-conscious,xAttr,1
PersonX begins to lose weight,dieting,xAttr,1
PersonX begins to lose weight,"medicine takes effect	blows their nose stresses about weight gain prospects",xEffect,1
PersonX begins to lose weight,"goes to hospital, asks for help",xEffect,1
PersonX begins to lose weight,to be thin,xIntent,1
PersonX begins to lose weight,to be skinny,xIntent,1
PersonX begins to lose weight,to compete in an event,xIntent,1
PersonX begins to lose weight,to be healthy,xIntent,1
PersonX begins to lose weight,to fit into certain clothing,xIntent,1
PersonX begins to lose weight,to be healthier,xIntent,1
PersonX begins to lose weight,Taking less food.,xNeed,1
PersonX begins to lose weight,Work out like a boss.,xNeed,1
PersonX begins to lose weight,to eat healthier,xNeed,1
PersonX begins to lose weight,to exercise,xNeed,1
PersonX begins to lose weight,to eat less,xNeed,1
PersonX begins to lose weight,ready,xReact,1
PersonX begins to lose weight,motivated,xReact,1
PersonX begins to lose weight,determined,xReact,1
PersonX begins to lose weight,proud,xReact,1
PersonX begins to lose weight,upset,xReact,1
PersonX begins to lose weight,eager,xReact,1
PersonX begins to lose weight,to buy new clothes,xWant,1
PersonX begins to lose weight,to keep exercising,xWant,1
PersonX begins to lose weight,Go out on the town.,xWant,1
PersonX begins to lose weight,Buy some new clothes.,xWant,1
PersonX begins to lose weight,to look in the mirror,xWant,1
PersonX begins to lose weight,to keep eating healthy,xWant,1
PersonX begins to lose weight,to celebrate,xWant,1
PersonX takes ___ to the airport,thankful,oReact,1
PersonX takes ___ to the airport,like their trip was made easier,oReact,1
PersonX takes ___ to the airport,check in,oWant,1
PersonX takes ___ to the airport,go thru security,oWant,1
PersonX takes ___ to the airport,to thank person y,oWant,1
PersonX takes ___ to the airport,to catch their plane,oWant,1
PersonX takes ___ to the airport,say goodbye,oWant,1
PersonX takes ___ to the airport,thank PersonX,oWant,1
PersonX takes ___ to the airport,loyal,xAttr,1
PersonX takes ___ to the airport,generous,xAttr,1
PersonX takes ___ to the airport,responsible,xAttr,1
PersonX takes ___ to the airport,helpful,xAttr,1
PersonX takes ___ to the airport,kind,xAttr,1
PersonX takes ___ to the airport,gets stopped by airport security,xEffect,1
PersonX takes ___ to the airport,paid,xEffect,1
PersonX takes ___ to the airport,drive,xIntent,1
PersonX takes ___ to the airport,them to have a ride to their flight,xIntent,1
PersonX takes ___ to the airport,to be helpful,xIntent,1
PersonX takes ___ to the airport,to pickup person y,xNeed,1
PersonX takes ___ to the airport,call the taxi,xNeed,1
PersonX takes ___ to the airport,wait for it,xNeed,1
PersonX takes ___ to the airport,to make a call,xNeed,1
PersonX takes ___ to the airport,to ask,xNeed,1
PersonX takes ___ to the airport,to get in their car,xNeed,1
PersonX takes ___ to the airport,to have a vehicle,xNeed,1
PersonX takes ___ to the airport,nice,xReact,1
PersonX takes ___ to the airport,caring,xReact,1
PersonX takes ___ to the airport,like they shouldn't have to worry about it,xReact,1
PersonX takes ___ to the airport,stressed,xReact,1
PersonX takes ___ to the airport,kind,xReact,1
PersonX takes ___ to the airport,to go home,xWant,1
PersonX takes ___ to the airport,to get out of the vehicle,xWant,1
PersonX takes ___ to the airport,get out of taxi,xWant,1
PersonX takes ___ to the airport,to get fast food,xWant,1
PersonX takes ___ to the airport,pay the taxi driver,xWant,1
PersonX takes ___ to the airport,to carry luggage,xWant,1
PersonX takes ___ to the airport,to say goodbye,xWant,1
PersonX gets annoyed,sorry,oReact,1
PersonX gets annoyed,revengeful,xAttr,1
PersonX gets annoyed,very conservative,xAttr,1
PersonX gets annoyed,harsh,xAttr,1
PersonX gets annoyed,angry,xAttr,1
PersonX gets annoyed,they can't think well,xEffect,1
PersonX gets annoyed,they need some time to relax,xEffect,1
PersonX gets annoyed,no mistake myself,xNeed,1
PersonX gets annoyed,causes,xNeed,1
PersonX gets annoyed,irritated,xReact,1
PersonX gets annoyed,to avoid people,xWant,1
PersonX gets annoyed,to escape from the meeting,xWant,1
PersonX gets annoyed,to yell out loud,xWant,1
PersonX gets annoyed,to put it behind them,xWant,1
PersonX loses PersonY's lives,Is lost without Y,oEffect,1
PersonX loses PersonY's lives,Mourns for Y,oEffect,1
PersonX loses PersonY's lives,to grieve,oWant,1
PersonX loses PersonY's lives,to get angry at PersonX,oWant,1
PersonX loses PersonY's lives,careless,xAttr,1
PersonX loses PersonY's lives,negligent,xAttr,1
PersonX loses PersonY's lives,incompetent,xAttr,1
PersonX loses PersonY's lives,is shamed,xEffect,1
PersonX loses PersonY's lives,Is arrested,xEffect,1
PersonX loses PersonY's lives,Has lifetime guilt,xEffect,1
PersonX loses PersonY's lives,is ostracized,xEffect,1
PersonX loses PersonY's lives,to turn back time,xIntent,1
PersonX loses PersonY's lives,unhappy,xReact,1
PersonX loses PersonY's lives,to express apologies,xWant,1
PersonX loses PersonY's lives,hope PersonY is in heaven,xWant,1
PersonX loses PersonY's lives,house,xWant,1
PersonX loses PersonY's lives,find an apartment,xWant,1
PersonX loses PersonY's lives,pray for his soul,xWant,1
PersonX loses PersonY's lives,felt sad,xWant,1
PersonX loses PersonY's lives,to revive PersonY,xWant,1
PersonX loses PersonY's lives,cry,xWant,1
PersonX takes advantage of the PersonY,yells,oEffect,1
PersonX takes advantage of the PersonY,cries,oEffect,1
PersonX takes advantage of the PersonY,confused,oReact,1
PersonX takes advantage of the PersonY,betrayed.,oReact,1
PersonX takes advantage of the PersonY,taken advantage of,oReact,1
PersonX takes advantage of the PersonY,sad,oReact,1
PersonX takes advantage of the PersonY,to hurt him,oWant,1
PersonX takes advantage of the PersonY,to escape control,oWant,1
PersonX takes advantage of the PersonY,to resist this,oWant,1
PersonX takes advantage of the PersonY,to curse him,oWant,1
PersonX takes advantage of the PersonY,self-serving,xAttr,1
PersonX takes advantage of the PersonY,manipulative,xAttr,1
PersonX takes advantage of the PersonY,conniving,xAttr,1
