p,q,r,output
PersonX doesn't use PersonY number,listens,xWant,0
PersonX plays a musical instrument,don't get soda bottle out of fridge,xIntent,0
PersonX has lots of fun,a conclusion,xEffect,0
PersonX takes PersonX's first step,good,xWant,0
PersonX improves PersonX's typing speed,nervous,xWant,0
PersonX doesn't whisper in PersonY's ear,is indecisive,oEffect,0
PersonX doesn't take PersonY fishing,to show x around the area,xReact,0
PersonX doesn't tell PersonY to be quiet,hurt and scared,xWant,0
PersonX doesn't get a new cell phone,to get help,xAttr,0
PersonX goes home,person x drives off,xEffect,0
PersonX wants to be a singer,don't say excuse me,xWant,0
PersonX deepens PersonX's understanding,don't eat breakfast,xIntent,0
PersonX offer PersonX's condolences,don't have to work hard to move the item,xReact,0
PersonX feels well enough,friendly,xAttr,0
PersonX gets PersonX's keys,not Justify,xNeed,0
PersonX doesn't rob the bank,to concentrate on something he/she is listening to,oEffect,0
PersonX doesn't want to race,To wash it,xEffect,0
PersonX begins to spread,relieve burdon,xAttr,0
PersonX wins big,not Willing,xWant,0
PersonX meets PersonX's needs,personable,xWant,0
PersonX doesn't decorate PersonX's christmas tree,open eyes,xIntent,0
PersonX doesn't clean PersonY's bathroom,sad,xWant,0
PersonX has done it before,to get to know PersonX,xReact,0
PersonX doesn't take PersonY's revenge,"Experiences feeling of superiority, intelligence",xWant,0
PersonX tells PersonY's family,Doesn't stop trusting strangers,xNeed,0
PersonX doesn't serve ___ to PersonX's family,Stay away from the trigger.,xWant,0
PersonX adopts a pet,don't stop making noise,xEffect,0
PersonX cooks breakfast,proud,xWant,0
PersonX obtains ___ from sources,snores,xWant,0
PersonX knows PersonY wasn't right,MONEY FOR OTHER THINGS,xWant,0
PersonX hurts PersonY's feelings,no other person,xAttr,0
PersonX doesn't move to new york city,dominated,xNeed,0
PersonX fights PersonX's battles,don't work hard,xAttr,0
PersonX doesn't catch lots of fish,to cheer for her favorite wrestler,xAttr,0
PersonX doesn't buy PersonY's groceries,pestered,xAttr,0
PersonX plays softball,helpful,xEffect,0
PersonX shows PersonY how to play,to travel somewhere else,xEffect,0
PersonX keeps PersonX's mouth shut,to study,oEffect,0
PersonX wouldnt shouts if a shark bit him,don't be rude,xNeed,0
PersonX isn't a great singer,to get some paper,xReact,0
PersonX fights PersonX's battles,investigate the history of the deceased,xReact,0
PersonX doesn't want to watch tv,committed,xWant,0
PersonX runs through PersonY's mind,proud,xAttr,0
PersonX uses PersonY's thumb,not happy,oWant,0
PersonX works for an hour,place hand on PersonX's mouth,xReact,0
PersonX drives so fast,not dutiful,oWant,0
PersonX breaks my leg,not interested,xAttr,0
PersonX doesn't decide to go on vacation,happy,xNeed,0
PersonX doesn't take ___ too fast,becomes educated,xWant,0
PersonX scores a touchdown,money,oEffect,0
PersonX sprays paint,Don't buy luggage bag,xWant,0
PersonX eats PersonY's vegetables,Like they didn't get away with something,xReact,0
PersonX isn't a great singer,bombastic,xAttr,0
PersonX doesn't load PersonY's car,disturbed,xNeed,0
PersonX quickly called ___,willful,xWant,0
PersonX is playing with PersonX's cat,don't work extra hours,oWant,0
PersonX doesn't wave PersonY away,good,xWant,0
PersonX doesn't love apples,gives it back,xIntent,0
PersonX makes PersonY remark,Don't wake up,xAttr,0
PersonX doesn't climb the fence,happy,xEffect,0
PersonX sees a beautiful woman,don't check if PersonY has a chip,oWant,0
PersonX buys PersonY's groceries,to try something in a new way,oReact,0
PersonX wouldn't be perfect,Falls asleep first,xAttr,0
PersonX breaks open,happy,xIntent,0
PersonX takes a different route,to caught by the police,xEffect,0
PersonX really hurt PersonY,Person Y lost the life,xWant,0
PersonX doesn't hear PersonY's talk,PersonY tries to get revenge,oEffect,0
PersonX doesn't feel PersonX's oats,to call person y,oWant,0
PersonX buries PersonY's head,not social,xAttr,0
PersonX doesn't bear oneself,to leave a business card,xEffect,0
PersonX rips in half,don't get more knowledge,xAttr,0
PersonX doesn't put the dough,hopeful,xAttr,0
PersonX doesn't buy a new fan,anxious,xNeed,0
PersonX doesn't take PersonY's belongings,They sucessfully save them from falling into traffic or off a cliff,xWant,0
PersonX doesn't have to stay home,Brittle,oWant,0
PersonX talks to PersonX's neighbor,Doesn't win the game,xAttr,0
PersonX doesn't create consumer awareness and positive,it's a disaster,oWant,0
PersonX increases PersonY's value,to walk into a shop,oReact,0
PersonX doesn't take PersonX's first step,work over time,xWant,0
PersonX doesn't correct PersonY error,responsible,oEffect,0
PersonX needs new clothes,don't put something down,xWant,0
PersonX doesn't hear PersonX's father's ___,to relax,oReact,0
PersonX breaks my leg,is told his vacation request is approved,xEffect,0
PersonX sees PersonY's favorite band,childish,xAttr,0
PersonX knows PersonY too well,not resilient,xAttr,0
PersonX doesn't take ___ together,to get a souvenir,xNeed,0
PersonX buries PersonY's head,don't help him find a job,xWant,0
PersonX reduces ___ by reducing,to satisfy needs,xNeed,0
PersonX buys some chips,Person Y didn't go back to home.,xIntent,0
PersonX stabs in the back,cheer,xReact,0
PersonX doesn't move to new york city,strong,xEffect,0
PersonX uses chopsticks,careful,xReact,0
PersonX would shouts if a shark bit him,to make better choices,xNeed,0
PersonX doesn't stand near the door,to slice them,xAttr,0
PersonX doesn't turn the light on,to teach PersonY how to whistle,xAttr,0
PersonX puts ___ under PersonX's pillow,turns away,xReact,0
PersonX costs PersonY dollars,ask for it back,xWant,0
PersonX doesn't play a ___ in the lives,to walk towards it,oReact,0
PersonX slaps PersonY's hand,they are caught by person y,xIntent,0
PersonX buys PersonY's groceries,don't apologize for his mistake,xNeed,0
PersonX doesn't ask PersonY what happened,industrious.,xNeed,0
PersonX wants to take pictures,don't get drunk all the time,xWant,0
PersonX doesn't ask PersonY if wanted,to struggle,xWant,0
PersonX parties hearty,Doesn't accomplish goal,xAttr,0
PersonX works for an hour,don't make any necessary changes,xEffect,0
PersonX breaks PersonY's ankle,Hears X,xWant,0
PersonX doesn't eat a lot of food,have the baby,xReact,0
PersonX doesn't get PersonX's passport,Improves their skills,xAttr,0
PersonX asks ___ for help,not distrustful,xIntent,0
PersonX doesn't bring home the bacon,to come back to life,xAttr,0
PersonX helps PersonX's family,to be friendly,xAttr,0
PersonX doesn't have lots of fun,they get angry,xWant,0
PersonX leaves ___ in PersonY's room,smart,xWant,0
PersonX doesn't give it to PersonY's son,is tired from taking care of it,xNeed,0
PersonX loves PersonY's wife,say hello,xWant,0
PersonX moves PersonY's furniture,to get close to personY,xReact,0
PersonX has to stay home,to get something fixed,xNeed,0
PersonX pushes PersonY away,to choose his bride,xIntent,0
PersonX gets really scared,to push PersonY to the limit,xWant,0
PersonX doesn't pull PersonY's pants,to be understood,oEffect,0
PersonX takes action,don't feed themselves/family,xIntent,0
PersonX doesn't break PersonY's ankle,Keeps a watch on activities,xNeed,0
PersonX doesn't call ___ to the importance,happy.,xIntent,0
PersonX puts ___ under PersonX's pillow,not curious,xReact,0
PersonX doesn't satisfy PersonY's needs,grateful for their friend's care.,xAttr,0
PersonX shares PersonX's experiences,To abuse In return,xNeed,0
PersonX passes another ___,gets weak,xNeed,0
PersonX lands awkwardly,don't relieve hunger,xWant,0
PersonX leaves the rest to PersonY,because they are hungry,oWant,0
PersonX wills don't help,to decide when to take off.,xWant,0
PersonX doesn't follow PersonY closely,take notice of PersonY,xAttr,0
PersonX doesn't climb the fence,go to work,xReact,0
PersonX serves ___ to PersonX's family,to leave the event.,oReact,0
PersonX mows the lawn,to converse,xAttr,0
PersonX tries to catch it,interested,xReact,0
PersonX doesn't cut both ways,important,xReact,0
PersonX buys some shoes,good about themselves,xAttr,0
PersonX doesn't make a good grade,to be charitable,oReact,0
PersonX leaves heading to PersonY,don't set a benchmark for himself,xNeed,0
PersonX doesn't score a touchdown,cuddle,oReact,0
PersonX doesn't delight in ___,proud,xIntent,0
PersonX doesn't keep on truckin,becomes an expert,xAttr,0
PersonX loves PersonY anymore,to be of service,xAttr,0
PersonX isn't a very picky eater,to get a souvenir,xWant,0
PersonX blazes a trail,don't provide a good result,xAttr,0
PersonX costs PersonY dollars,in power,oWant,0
PersonX doesn't clean PersonY's bathroom,personx upgrades home,xAttr,0
PersonX doesn't give thee the ___,notices errors,xIntent,0
PersonX eventually decided,They don't have something written.,xIntent,0
PersonX cooks ___ at home,healthy,xIntent,0
PersonX keeps ___ away from PersonY,Don't take shots,oEffect,0
PersonX would not stop,Doesn't become nervous,xWant,0
PersonX doesn't ask the students,to find a store,xEffect,0
PersonX doesn't spend a ___ looking,not to care about others,xNeed,0
PersonX takes ___ too fast,to be consistent,xIntent,0
PersonX looks ___ straight in the eye,don't sell him one,xAttr,0
PersonX is playing with PersonX's cat,puts cup down,xIntent,0
PersonX buys some chips,celebrate,xEffect,0
PersonX doesn't obtain ___ from sources,fun-loving,xAttr,0
PersonX don'tnt like PersonY,to play competitively,xAttr,0
PersonX mows the lawn,not spent,xWant,0
PersonX flies back,Doesn't form a hobby,xNeed,0
PersonX seeks help,Doesn't remove their wallet,xIntent,0
PersonX packs PersonX's bag,don't go to the doctor,xAttr,0
PersonX doesn't fight PersonX's battles,grossed out.,oWant,0
PersonX paints PersonY's bedroom walls,not neutral,xEffect,0
PersonX makes brownies,not aggressive,xReact,0
PersonX doesn't bring home the bacon,move in together,xIntent,0
PersonX takes a trip,proud,xWant,0
PersonX doesn't go to the animal shelter,conservative,xNeed,0
PersonX leaves the shop,don't add some sweetener,xEffect,0
PersonX doesn't fulfill PersonY's mission,wealthy,oWant,0
PersonX departs this life ___,to ask PersonY for the keys,oWant,0
PersonX really hurt PersonY,don't bring their parents over,oReact,0
PersonX takes PersonY fishing,not aggressive,xNeed,0
PersonX gets to see PersonY,great,xAttr,0
PersonX makes pancakes for breakfast,thankful,xEffect,0
PersonX goes for a walk in the woods,buys a shirt,xWant,0
PersonX doesn't find PersonY's owners,attentive,oWant,0
PersonX drives so fast,not money,xWant,0
PersonX finishes PersonX's essay,cuddle,xReact,0
PersonX doesn't miss PersonX's bus,is bloated,xEffect,0
PersonX doesn't attend a wine tasting,gets weak,xReact,0
PersonX leaves the rest to PersonY,to find his phone,oEffect,0
PersonX plays a musical instrument,to get their attention,xAttr,0
PersonX doesn't ask ___ for help,he knows all their name,xWant,0
PersonX blazes a trail,to create art,xNeed,0
PersonX doesn't get PersonX's blood drawn,privacy,xAttr,0
PersonX develops PersonY understanding,don't be in public,xEffect,0
PersonX wouldnt shouts if a shark bit him,Doesn't get fresh air,xAttr,0
PersonX wants to marry PersonY,don't grab a pencil,oWant,0
PersonX cooks breakfast,sits down,xAttr,0
PersonX doesn't board PersonY's plane,to be one with nature,oReact,0
PersonX takes the reins,to talk,xWant,0
PersonX brings it to school,Washes it,xWant,0
PersonX raises it to PersonX's lips,to sneak towards PersonY,xNeed,0
PersonX hacks it,Don't receive thanks,xAttr,0
PersonX lies on either side,not pain,xNeed,0
PersonX lies on PersonY's side,not happy,xEffect,0
PersonX doesn't go see a doctor,to have fun,xIntent,0
PersonX knows PersonY's stuff,not Learn,xAttr,0
PersonX pursues PersonY policy,develops trust,oWant,0
PersonX gets PersonY's phone,don't relax,xAttr,0
PersonX doesn't clean PersonY's bathroom,looses 10 pounds,xNeed,0
PersonX doesn't cry every ___,relieved.,xWant,0
PersonX corrects PersonY error,don't stop caring about PersonY,xWant,0
PersonX doesn't meet ___ for the first time,to be a negotiator,xNeed,0
PersonX doesn't decorate PersonX's christmas tree,unobservant,oWant,0
PersonX doesn't eat PersonY's vegetables,like they got away with something,xReact,0
PersonX scores a touchdown,to eat the meal,xReact,0
PersonX leaves PersonY's house,get instructions from doctor on how to treat.,oReact,0
PersonX doesn't lay the groundwork,use PersonX as an example,oEffect,0
PersonX writes a book,not content,xWant,0
PersonX doubts PersonY's ability,gets tossed aside,oWant,0
PersonX doesn't take PersonY's home,to talk,xAttr,0
PersonX leaves heading to PersonY,inspired,xWant,0
PersonX keeps ___ to a minimum,to put their items away,xAttr,0
PersonX has a broken leg,don't thank PersonX.,xReact,0
PersonX starts the day,cheerful,xAttr,0
PersonX breaks my leg,PersonX doesn't become tired,xWant,0
PersonX rids a bike,don't apply lotion,xReact,0
PersonX takes PersonY fishing,don't show x around the area,xReact,0
PersonX takes it to school,to give respects,xAttr,0
PersonX doesn't buy some shoes,dress up,xAttr,0
PersonX puts this ___ into practice,polite,xAttr,0
PersonX would help,to go to sleep,xAttr,0
PersonX tells PersonY did not want,to book a hotel room,xWant,0
PersonX doesn't raise the ___ to PersonY's lips,to come back to life,oReact,0
PersonX prohibits the exercise thereof,to share his knowledge,xWant,0
PersonX proclaims ___ to the captives,don't continue there quest,xWant,0
PersonX takes PersonX's first step,not methodical,xAttr,0
PersonX doesn't make a paper plane,overjoyed,xWant,0
PersonX goes to the animal shelter,to see old friends,xWant,0
PersonX buys school supplies,more sure of themselves,xNeed,0
PersonX doesn't fulfill PersonY's mission,becomes tired,xNeed,0
PersonX shares PersonX's experiences,Y's team beats X's.,xEffect,0
PersonX practices ___ for a month,happy,xEffect,0
PersonX satisfies PersonY's needs,buys a ring,oReact,0
PersonX doesn't depend upon the temperature,take notes on their failure,xWant,0
PersonX turns the light on,to gamble,xNeed,0
PersonX goes home happy,not youthful,xNeed,0
PersonX doesn't ask my friend,ask PersonX why,oEffect,0
PersonX takes ___ too fast,don't get a promotion,xEffect,0
PersonX buries PersonY's head,not healthy,xNeed,0
PersonX doesn't load PersonY's car,PersonY is resentful towards PersonX,xAttr,0
PersonX doesn't give PersonY a character,Steals a shirt,xWant,0
PersonX doesn't discuss these ___ in detail,no effect,xEffect,0
PersonX listens to PersonY's mom,entertained,xEffect,0
PersonX gets to see PersonY,not resilient,xNeed,0
PersonX doesn't decide to go home,inconsiderate,xAttr,0
PersonX takes PersonX's bike,not Accomplish,xIntent,0
PersonX doesn't walk towards PersonY,brave,xWant,0
PersonX solves PersonX's problems,don't buy insurance for the car,xWant,0
PersonX redoes PersonX's bedroom,indifferent,xWant,0
PersonX takes PersonY's belongings,browses for more,xIntent,0
PersonX needs a new shirt,To be work for a transport company,xWant,0
