p,q,r,output
PersonX doesn't kill PersonY's son,don't end the party,oEffect,0
PersonX digs deep,tell person x what happened,xWant,0
PersonX digs deep,Don't tell person x what happened,xWant,0
PersonX doesn't dig deep,Don't tell person x what happened,xWant,0
PersonX gets PersonX's keys,to be quiet and listen to music,xEffect,0
PersonX gets PersonX's keys,don't be quiet and listen to music,xEffect,0
PersonX doesn't get PersonX's keys,don't be quiet and listen to music,xEffect,0
PersonX practices yoga,Intimate,xWant,0
PersonX practices yoga,not Intimate,xWant,0
PersonX practices yoga,not Intimate,xWant,0
PersonX obeys PersonY's orders,loses authority,xEffect,0
PersonX obeys PersonY's orders,Doesn't lose authority,xEffect,0
PersonX doesn't obey PersonY's orders,Doesn't lose authority,xEffect,0
PersonX buys PersonY's groceries,entertaining,xIntent,0
PersonX buys PersonY's groceries,not Entertain,xIntent,0
PersonX doesn't buy PersonY's groceries,not Entertain,xIntent,0
PersonX feels very uncomfortable,impressed,xReact,0
PersonX feels very uncomfortable,not Impress,xReact,0
PersonX doesn't feel very uncomfortable,not Impress,xReact,0
PersonX goes deep sea fishing,"to the ability , achievements,skills to solve problems",xNeed,0
PersonX goes deep sea fishing,"To the ability , achievements,skills to don't solve problems",xNeed,0
PersonX doesn't go deep sea fishing,"To the ability , achievements,skills to don't solve problems",xNeed,0
PersonX works even harder,help person y feel better about themselves,xIntent,0
PersonX works even harder,Don't help person y feel better about themselves,xIntent,0
PersonX doesn't work even harder,Don't help person y feel better about themselves,xIntent,0
PersonX determines PersonX's position,to click photograph,xNeed,0
PersonX determines PersonX's position,don't click photograph,xNeed,0
PersonX doesn't determine PersonX's position,don't click photograph,xNeed,0
PersonX thinks PersonY was cool,loving,oEffect,0
PersonX thinks PersonY was cool,not Love,oEffect,0
PersonX thinks PersonY wasn't cool,not Love,oEffect,0
PersonX gets a note,Finds intersting information,xAttr,0
PersonX gets a note,Doesn't find intersting information,xAttr,0
PersonX doesn't get a note,Doesn't find intersting information,xAttr,0
PersonX tells PersonY to shut up,powerful,xEffect,0
PersonX tells PersonY to shut up,not powerful,xEffect,0
PersonX doesn't tell PersonY to shut up,not powerful,xEffect,0
PersonX plays guitar,to do it the best he can,xAttr,0
PersonX plays guitar,don't do it the best he can,xAttr,0
PersonX doesn't play guitar,don't do it the best he can,xAttr,0
PersonX rests PersonY's hands,is put in jail,oEffect,0
PersonX rests PersonY's hands,Isn't put in jail,oEffect,0
PersonX doesn't rest PersonY's hands,Isn't put in jail,oEffect,0
PersonX rids PersonY's skateboard,to exercise,oWant,0
PersonX rids PersonY's skateboard,don't exercise,oWant,0
PersonX rids PersonY's skateboard,don't exercise,oWant,0
PersonX wants ___ for breakfast,to read the cookbook,xAttr,0
PersonX wants ___ for breakfast,don't read the cookbook,xAttr,0
PersonX doesn't want ___ for breakfast,don't read the cookbook,xAttr,0
PersonX checks PersonY's temperature,to wear it for christmas,xIntent,0
PersonX checks PersonY's temperature,don't wear it for christmas,xIntent,0
PersonX doesn't check PersonY's temperature,don't wear it for christmas,xIntent,0
PersonX comes home one day,happy,xWant,0
PersonX comes home one day,not happy,xWant,0
PersonX doesn't come home one day,not happy,xWant,0
PersonX plays softball,thoughtful,xNeed,0
PersonX plays softball,not thoughtful,xNeed,0
PersonX doesn't play softball,not thoughtful,xNeed,0
PersonX goes ___ to PersonY's wife,knowledgeable,oEffect,0
PersonX goes ___ to PersonY's wife,not knowledgeable,oEffect,0
PersonX doesn't go ___ to PersonY's wife,not knowledgeable,oEffect,0
PersonX is feeling lazy,dutiful,xAttr,0
PersonX is feeling lazy,not dutiful,xAttr,0
PersonX isn't feeling lazy,not dutiful,xAttr,0
PersonX kisses PersonY softly,to give something to PersonX,oReact,0
PersonX kisses PersonY softly,don't give something to PersonX,oReact,0
PersonX doesn't kiss PersonY softly,don't give something to PersonX,oReact,0
PersonX baits PersonY's hook,helpful,xWant,0
PersonX baits PersonY's hook,not helpful,xWant,0
PersonX doesn't bait PersonY's hook,not helpful,xWant,0
PersonX would see PersonY,To enjoy nature,xEffect,0
PersonX would see PersonY,don't enjoy nature,xEffect,0
PersonX wouldn't see PersonY,don't enjoy nature,xEffect,0
PersonX robs the bank,to show dominance,xWant,0
PersonX robs the bank,don't show dominance,xWant,0
PersonX don't rob the bank,don't show dominance,xWant,0
PersonX gives PersonY a glimpse,to show off skills,xNeed,0
PersonX gives PersonY a glimpse,don't show off skills,xNeed,0
PersonX doesn't give PersonY a glimpse,don't show off skills,xNeed,0
PersonX makes a website,adventurous,xWant,0
PersonX makes a website,not adventurous,xWant,0
PersonX doesn't make a website,not adventurous,xWant,0
PersonX spends a ___ looking,miserable,xEffect,0
PersonX spends a ___ looking,not miserable,xEffect,0
PersonX doesn't spend a ___ looking,not miserable,xEffect,0
PersonX starts to burn,pay the cashier,xReact,0
PersonX starts to burn,Don't pay the cashier,xReact,0
PersonX doesn't start to burn,Don't pay the cashier,xReact,0
PersonX wills help,to find a new job,oWant,0
PersonX wills help,don't find a new job,oWant,0
PersonX wills don't help,don't find a new job,oWant,0
PersonX finally bought ___,gets in trouble,xIntent,0
PersonX finally bought ___,Doesn't get in trouble,xIntent,0
PersonX finally didn't buy ___,Doesn't get in trouble,xIntent,0
PersonX will always love PersonY,worn out,xEffect,0
PersonX will always love PersonY,Wear out,xEffect,0
PersonX won't always love PersonY,Wear out,xEffect,0
PersonX sees the ocean,satisfied,xAttr,0
PersonX sees the ocean,not satisfied,xAttr,0
PersonX doesn't see the ocean,not satisfied,xAttr,0
PersonX has a big test tomorrow,like a good friend,xEffect,0
PersonX has a big test tomorrow,not like a good friend,xEffect,0
PersonX doesn't have a big test tomorrow,not like a good friend,xEffect,0
PersonX drives around,understanding,xAttr,0
PersonX drives around,not Understand,xAttr,0
PersonX doesn't drive around,not Understand,xAttr,0
PersonX shares the author's ___,Social,xNeed,0
PersonX shares the author's ___,not Social,xNeed,0
PersonX doesn't share the author's ___,not Social,xNeed,0
PersonX tells PersonY was sorry,Find other interests,xAttr,0
PersonX tells PersonY was sorry,Don't find other interests,xAttr,0
PersonX tells PersonY wasn't sorry,Don't find other interests,xAttr,0
PersonX is rushed to the hospital,to take care of phone,xReact,0
PersonX is rushed to the hospital,don't take care of phone,xReact,0
PersonX isn't rushed to the hospital,don't take care of phone,xReact,0
PersonX surprises PersonY's wife,competent,xReact,0
PersonX surprises PersonY's wife,not competent,xReact,0
PersonX doesn't surprise PersonY's wife,not competent,xReact,0
PersonX makes PersonY offering,boxes,xReact,0
PersonX makes PersonY offering,not boxes,xReact,0
PersonX doesn't make PersonY offering,not boxes,xReact,0
PersonX is really late,is ratted out by Person X,xAttr,0
PersonX is really late,Isn't ratted out by Person X,xAttr,0
PersonX isn't really late,Isn't ratted out by Person X,xAttr,0
PersonX buys some shoes,lecherous,xNeed,0
PersonX buys some shoes,not lecherous,xNeed,0
PersonX doesn't buy some shoes,not lecherous,xNeed,0
PersonX meets a new girl,to find a quiet place,xEffect,0
PersonX meets a new girl,don't find a quiet place,xEffect,0
PersonX doesn't meet a new girl,don't find a quiet place,xEffect,0
PersonX wants to fight PersonY,to have a pet,xNeed,0
PersonX wants to fight PersonY,don't have a pet,xNeed,0
PersonX doesn't want to fight PersonY,don't have a pet,xNeed,0
PersonX holds back ___,arrives at destination,xAttr,0
PersonX holds back ___,Doesn't arrive at destination,xAttr,0
PersonX doesn't hold back ___,Doesn't arrive at destination,xAttr,0
PersonX moves toward the door,Invitees eat and drink and talk,xReact,0
PersonX moves toward the door,Invitees don't eat and drink and talk,xReact,0
PersonX moves toward the door,Invitees don't eat and drink and talk,xReact,0
PersonX eats lobster,supportive,xAttr,0
PersonX eats lobster,not supportive,xAttr,0
PersonX doesn't eat lobster,not supportive,xAttr,0
PersonX takes the bait,gets frustrated,xEffect,0
PersonX takes the bait,Doesn't get frustrated,xEffect,0
PersonX doesn't take the bait,Doesn't get frustrated,xEffect,0
PersonX wants PersonX's kids,kindly,oEffect,0
PersonX wants PersonX's kids,not kindly,oEffect,0
PersonX doesn't want PersonX's kids,not kindly,oEffect,0
PersonX buys a new fan,happy,xAttr,0
PersonX buys a new fan,not happy,xAttr,0
PersonX doesn't buy a new fan,not happy,xAttr,0
PersonX crashes the car,to meet someone,xNeed,0
PersonX crashes the car,don't meet someone,xNeed,0
PersonX doesn't crash the car,don't meet someone,xNeed,0
PersonX saves ___ for later,gets lost,xAttr,0
PersonX saves ___ for later,Gets lose,xAttr,0
PersonX doesn't save ___ for later,Gets lose,xAttr,0
PersonX helps PersonY relax,practice for 1 hour,xEffect,0
PersonX helps PersonY relax,not practice for 1 hour,xEffect,0
PersonX doesn't help PersonY relax,not practice for 1 hour,xEffect,0
PersonX provides PersonY with food,likeable,xNeed,0
PersonX provides PersonY with food,not likeable,xNeed,0
PersonX doesn't provide PersonY with food,not likeable,xNeed,0
PersonX commands thee this ___,authoratative,xWant,0
PersonX commands thee this ___,not authoratative,xWant,0
PersonX doesn't command thee this ___,not authoratative,xWant,0
PersonX narrows PersonX's choices,happy,xIntent,0
PersonX narrows PersonX's choices,not happy,xIntent,0
PersonX doesn't narrow PersonX's choices,not happy,xIntent,0
PersonX reaches PersonX's ___ in the century,changes schedule,xEffect,0
PersonX reaches PersonX's ___ in the century,Changes don't schedule,xEffect,0
PersonX doesn't reach PersonX's ___ in the century,Changes don't schedule,xEffect,0
PersonX practices every day,Realizes they are less depressed,xAttr,0
PersonX practices every day,Realizes they aren't less depressed,xAttr,0
PersonX practices every day,Realizes they aren't less depressed,xAttr,0
PersonX starts a relationship,expectant for the ball back,xAttr,0
PersonX starts a relationship,Don't expectant for the ball back,xAttr,0
PersonX doesn't start a relationship,Don't expectant for the ball back,xAttr,0
PersonX pays PersonY's friend,more knowledgable,oReact,0
PersonX pays PersonY's friend,not more knowledgable,oReact,0
PersonX doesn't pay PersonY's friend,not more knowledgable,oReact,0
PersonX has PersonX's work cut out for PersonX,to thank her,xAttr,0
PersonX has PersonX's work cut out for PersonX,don't thank her,xAttr,0
PersonX hasn't PersonX's work cut out for PersonX,don't thank her,xAttr,0
PersonX really wanted a new car,needs help,oWant,0
PersonX really wanted a new car,Doesn't need help,oWant,0
PersonX really didn't want a new car,Doesn't need help,oWant,0
PersonX needs practice,hardworking,xReact,0
PersonX needs practice,not Hardwork,xReact,0
PersonX doesn't need practice,not Hardwork,xReact,0
PersonX seems to notice,to be home,xNeed,0
PersonX seems to notice,don't be home,xNeed,0
PersonX doesn't seem to notice,don't be home,xNeed,0
PersonX finishes ___ on time,Explain the significance of the thing,xEffect,0
PersonX finishes ___ on time,Don't explain the significance of the thing,xEffect,0
PersonX doesn't finish ___ on time,Don't explain the significance of the thing,xEffect,0
PersonX blows the ___ away,confused,xEffect,0
PersonX blows the ___ away,not Confuse,xEffect,0
PersonX doesn't blow the ___ away,not Confuse,xEffect,0
PersonX fights ___ with fire,exploring,xEffect,0
PersonX fights ___ with fire,not Explore,xEffect,0
PersonX doesn't fight ___ with fire,not Explore,xEffect,0
PersonX finds ___ in the basement,To get through something with X,xWant,0
PersonX finds ___ in the basement,don't get through something with X,xWant,0
PersonX doesn't find ___ in the basement,don't get through something with X,xWant,0
PersonX takes action,prepared,xNeed,0
PersonX takes action,Didn't prepare,xNeed,0
PersonX doesn't take action,Didn't prepare,xNeed,0
PersonX shows PersonY every ___,doubtful if he did the right thing,xWant,0
PersonX shows PersonY every ___,Doubtful if he didn't do the right thing,xWant,0
PersonX doesn't show PersonY every ___,Doubtful if he didn't do the right thing,xWant,0
PersonX raises PersonX's level,understanding,xEffect,0
PersonX raises PersonX's level,not Understand,xEffect,0
PersonX doesn't raise PersonX's level,not Understand,xEffect,0
PersonX buys a new fan,proud,xAttr,0
PersonX buys a new fan,not proud,xAttr,0
PersonX doesn't buy a new fan,not proud,xAttr,0
PersonX rejects every ___,pushed by the crowd,xEffect,0
PersonX rejects every ___,Push by the crowd,xEffect,0
PersonX doesn't reject every ___,Push by the crowd,xEffect,0
PersonX hires ___ to help PersonY,decides to try,xIntent,0
PersonX hires ___ to help PersonY,Doesn't decide to try,xIntent,0
PersonX doesn't hire ___ to help PersonY,Doesn't decide to try,xIntent,0
PersonX asks the students,Active,xNeed,0
PersonX asks the students,not Active,xNeed,0
PersonX doesn't ask the students,not Active,xNeed,0
PersonX wins big,fast,xAttr,0
PersonX wins big,Don't fast,xAttr,0
PersonX doesn't win big,Don't fast,xAttr,0
PersonX writes PersonY's name,"defiant, independent",xReact,0
PersonX writes PersonY's name,"not defiant, independent",xReact,0
PersonX doesn't write PersonY's name,"not defiant, independent",xReact,0
PersonX pricks PersonX's finger,to catch fish.,xReact,0
PersonX pricks PersonX's finger,don't catch fish.,xReact,0
PersonX pricks PersonX's finger,don't catch fish.,xReact,0
PersonX plays PersonY role in the development,X admires the picture,oReact,0
PersonX plays PersonY role in the development,X doesn't admire the picture,oReact,0
PersonX doesn't play PersonY role in the development,X doesn't admire the picture,oReact,0
PersonX whispers in PersonY's ear,PersonY feels ad about the loss of money.,xAttr,0
PersonX whispers in PersonY's ear,PersonY doesn't feel ad about the loss of money.,xAttr,0
PersonX whispers in PersonY's ear,PersonY doesn't feel ad about the loss of money.,xAttr,0
PersonX gets a hit,dedicated,oEffect,0
PersonX gets a hit,not Dedicate,oEffect,0
PersonX doesn't get a hit,not Dedicate,oEffect,0
PersonX minds PersonY business,aroused,xWant,0
PersonX minds PersonY business,not Arouse,xWant,0
PersonX minds PersonY business,not Arouse,xWant,0
PersonX asks the students,joyful,xNeed,0
PersonX asks the students,not joyful,xNeed,0
PersonX doesn't ask the students,not joyful,xNeed,0
PersonX eats a lot of food,apprehensive,xIntent,0
PersonX eats a lot of food,not apprehensive,xIntent,0
PersonX doesn't eat a lot of food,not apprehensive,xIntent,0
PersonX keeps the ___ apart,Find somewhere to paint.,xEffect,0
