p,q,r,output
PersonX has problem with seeing a concert,exasperated,xReact,1
PersonX has problem with seeing a concert,annoyed,xReact,1
PersonX has problem with seeing a concert,bothered,xReact,1
PersonX has problem with seeing a concert,to get closer to the concert,xWant,1
PersonX has problem with seeing a concert,to get to higher ground,xWant,1
PersonX has problem with seeing a concert,to find another concert,xWant,1
PersonX has problem with seeing a concert,ask for help,xWant,1
PersonX barely meets PersonY's mom,rushed,oReact,1
PersonX barely meets PersonY's mom,annoyed,oReact,1
PersonX barely meets PersonY's mom,disorganized,xAttr,1
PersonX barely meets PersonY's mom,uninterested,xAttr,1
PersonX barely meets PersonY's mom,shy,xAttr,1
PersonX barely meets PersonY's mom,introverted,xAttr,1
PersonX barely meets PersonY's mom,busy,xReact,1
PersonX barely meets PersonY's mom,committed,xReact,1
PersonX barely meets PersonY's mom,in a rush,xReact,1
PersonX barely meets PersonY's mom,annoyed,xReact,1
PersonX barely meets PersonY's mom,to take them to dinner,xWant,1
PersonX barely meets PersonY's mom,send them a card,xWant,1
PersonX barely meets PersonY's mom,to spend more time,xWant,1
PersonX barely meets PersonY's mom,get to know her,xWant,1
PersonX hardly starts talking to PersonY,gets ignored,oEffect,1
PersonX hardly starts talking to PersonY,is avoided,oEffect,1
PersonX hardly starts talking to PersonY,to speak to someone else,oWant,1
PersonX hardly starts talking to PersonY,to head home,oWant,1
PersonX hardly starts talking to PersonY,quiet,xAttr,1
PersonX hardly starts talking to PersonY,reserved,xAttr,1
PersonX hardly starts talking to PersonY,sad,xAttr,1
PersonX hardly starts talking to PersonY,ear,xAttr,1
PersonX hardly starts talking to PersonY,is ignored,xEffect,1
PersonX hardly starts talking to PersonY,is conversed with,xEffect,1
PersonX hardly starts talking to PersonY,gets pestered,xEffect,1
PersonX hardly starts talking to PersonY,gets laughed at,xEffect,1
PersonX hardly starts talking to PersonY,to be around person y,xNeed,1
PersonX hardly starts talking to PersonY,to call person y,xNeed,1
PersonX hardly starts talking to PersonY,mean,xReact,1
PersonX hardly starts talking to PersonY,unfriendly,xReact,1
PersonX hardly starts talking to PersonY,sad,xReact,1
PersonX hardly starts talking to PersonY,tired,xReact,1
PersonX hardly starts talking to PersonY,work on something else,xWant,1
PersonX hardly starts talking to PersonY,talk to another friend,xWant,1
PersonX hardly starts talking to PersonY,to keep distance,xWant,1
PersonX hardly starts talking to PersonY,to make friends,xWant,1
PersonX has trouble with throwing PersonY out,gets thrown out,oEffect,1
PersonX has trouble with throwing PersonY out,gets kicked out,oEffect,1
PersonX has trouble with throwing PersonY out,annoyed,oReact,1
PersonX has trouble with throwing PersonY out,bothered,oReact,1
PersonX has trouble with throwing PersonY out,careful,xAttr,1
PersonX has trouble with throwing PersonY out,kind,xAttr,1
PersonX has trouble with throwing PersonY out,passive,xAttr,1
PersonX has trouble with throwing PersonY out,nice,xAttr,1
PersonX has trouble with throwing PersonY out,gets frustrated,xEffect,1
PersonX has trouble with throwing PersonY out,causes more problems,xEffect,1
PersonX has trouble with throwing PersonY out,plan to meet friends,xNeed,1
PersonX has trouble with throwing PersonY out,annoyed,xReact,1
PersonX has trouble with throwing PersonY out,bothered,xReact,1
PersonX has trouble with throwing PersonY out,stressed,xReact,1
PersonX has trouble with throwing PersonY out,unwanted,xReact,1
PersonX has trouble with throwing PersonY out,to leave them alone,xWant,1
PersonX has trouble with throwing PersonY out,to go on vacation,xWant,1
PersonX has trouble with throwing PersonY out,get trouble,xWant,1
PersonX has trouble with throwing PersonY out,to p[lan,xWant,1
PersonX discontinues calling PersonY's wife,abandoned,oReact,1
PersonX discontinues calling PersonY's wife,rejected,oReact,1
PersonX discontinues calling PersonY's wife,sad,oReact,1
PersonX discontinues calling PersonY's wife,depressed,oReact,1
PersonX discontinues calling PersonY's wife,respectful,xAttr,1
PersonX discontinues calling PersonY's wife,good,xAttr,1
PersonX discontinues calling PersonY's wife,moral,xAttr,1
PersonX discontinues calling PersonY's wife,guilty,xAttr,1
PersonX discontinues calling PersonY's wife,jumps in fears,xEffect,1
PersonX discontinues calling PersonY's wife,cleans up blood,xEffect,1
PersonX discontinues calling PersonY's wife,wants to put distance between them,xIntent,1
PersonX discontinues calling PersonY's wife,avoid a problem,xIntent,1
PersonX discontinues calling PersonY's wife,to avoid person y,xIntent,1
PersonX discontinues calling PersonY's wife,to call someone else,xIntent,1
PersonX discontinues calling PersonY's wife,to get the phone,xNeed,1
PersonX discontinues calling PersonY's wife,to dial the phone,xNeed,1
PersonX discontinues calling PersonY's wife,relieved,xReact,1
PersonX discontinues calling PersonY's wife,happier,xReact,1
PersonX discontinues calling PersonY's wife,circumspect,xReact,1
PersonX discontinues calling PersonY's wife,careful,xReact,1
PersonX discontinues calling PersonY's wife,to call someone instead,xWant,1
PersonX discontinues calling PersonY's wife,to,xWant,1
PersonX discontinues calling PersonY's wife,call her,xWant,1
PersonX discontinues calling PersonY's wife,ignore her,xWant,1
PersonX avoids buying a cake,stingy,xAttr,1
PersonX avoids buying a cake,greedy,xAttr,1
PersonX avoids buying a cake,Cheap,xAttr,1
PersonX avoids buying a cake,Stingy,xAttr,1
PersonX avoids buying a cake,buys healthful foods,xEffect,1
PersonX avoids buying a cake,doesn't go to the party,xEffect,1
PersonX avoids buying a cake,stick to their diet,xIntent,1
PersonX avoids buying a cake,not bring temptation home,xIntent,1
PersonX avoids buying a cake,to be healthy,xIntent,1
PersonX avoids buying a cake,to lose weight,xIntent,1
PersonX avoids buying a cake,to find a cake,xNeed,1
PersonX avoids buying a cake,to check the price of the cake,xNeed,1
PersonX avoids buying a cake,have a birthday,xNeed,1
PersonX avoids buying a cake,know a friend or someone with a birthday,xNeed,1
PersonX avoids buying a cake,virtuous,xReact,1
PersonX avoids buying a cake,committed to continue dieting,xReact,1
PersonX avoids buying a cake,better,xReact,1
PersonX avoids buying a cake,healthy,xReact,1
PersonX avoids buying a cake,to make their own cake,xWant,1
PersonX avoids buying a cake,to buy some other dessert besides cake,xWant,1
PersonX avoids buying a cake,celebrates without a cake,xWant,1
PersonX avoids buying a cake,cries out of despair,xWant,1
PersonX restrains themselves from buying PersonY ice cream,is hungry,oEffect,1
PersonX restrains themselves from buying PersonY ice cream,mouth waters,oEffect,1
PersonX restrains themselves from buying PersonY ice cream,sad,oReact,1
PersonX restrains themselves from buying PersonY ice cream,hungry,oReact,1
PersonX restrains themselves from buying PersonY ice cream,mad,oReact,1
PersonX restrains themselves from buying PersonY ice cream,impolite,xAttr,1
PersonX restrains themselves from buying PersonY ice cream,strong,xAttr,1
PersonX restrains themselves from buying PersonY ice cream,healthy,xAttr,1
PersonX restrains themselves from buying PersonY ice cream,cheap,xAttr,1
PersonX restrains themselves from buying PersonY ice cream,has more money,xEffect,1
PersonX restrains themselves from buying PersonY ice cream,upsets personY,xEffect,1
PersonX restrains themselves from buying PersonY ice cream,to make PersonY financially responsble,xIntent,1
PersonX restrains themselves from buying PersonY ice cream,to make PersonY eat healthier,xIntent,1
PersonX restrains themselves from buying PersonY ice cream,virtuous,xReact,1
PersonX restrains themselves from buying PersonY ice cream,helpful,xReact,1
PersonX restrains themselves from buying PersonY ice cream,mean,xReact,1
PersonX restrains themselves from buying PersonY ice cream,self controlled,xReact,1
PersonX restrains themselves from buying PersonY ice cream,responsible,xReact,1
PersonX resists biting PersonY's tongue,trusts person x,oEffect,1
PersonX resists biting PersonY's tongue,sighs a sigh of relief,oEffect,1
PersonX resists biting PersonY's tongue,feels passionate,oEffect,1
PersonX resists biting PersonY's tongue,is showered in love,oEffect,1
PersonX resists biting PersonY's tongue,appreciative,oReact,1
PersonX resists biting PersonY's tongue,loved,oReact,1
PersonX resists biting PersonY's tongue,to get a plan,oReact,1
PersonX resists biting PersonY's tongue,TO SPEAK,oReact,1
PersonX resists biting PersonY's tongue,to stay away from person x,oWant,1
PersonX resists biting PersonY's tongue,to not let person x come near,oWant,1
PersonX resists biting PersonY's tongue,to laugh about it too,oWant,1
PersonX resists biting PersonY's tongue,to tell PersonX not to dare biting,oWant,1
PersonX resists biting PersonY's tongue,reserved,xAttr,1
PersonX resists biting PersonY's tongue,controlled,xAttr,1
PersonX resists biting PersonY's tongue,self controlled,xAttr,1
PersonX resists biting PersonY's tongue,mature,xAttr,1
PersonX resists biting PersonY's tongue,maintains a good relationship with person y,xEffect,1
PersonX resists biting PersonY's tongue,exercises patience,xEffect,1
PersonX resists biting PersonY's tongue,is kissed passionately,xEffect,1
PersonX resists biting PersonY's tongue,gets a hug,xEffect,1
PersonX resists biting PersonY's tongue,to be considerate,xIntent,1
PersonX resists biting PersonY's tongue,to hold the kiss,xIntent,1
PersonX resists biting PersonY's tongue,to get a plan,xIntent,1
PersonX resists biting PersonY's tongue,to know person y,xNeed,1
PersonX resists biting PersonY's tongue,to have access to person y's tongue,xNeed,1
PersonX resists biting PersonY's tongue,steady,xReact,1
PersonX resists biting PersonY's tongue,in control,xReact,1
PersonX resists biting PersonY's tongue,powerful,xReact,1
PersonX resists biting PersonY's tongue,to speak,xReact,1
PersonX resists biting PersonY's tongue,to threat,xReact,1
PersonX resists biting PersonY's tongue,get person y's tongue,xWant,1
PersonX resists biting PersonY's tongue,get a reaction out of person y,xWant,1
PersonX resists biting PersonY's tongue,to tell PersonY about it,xWant,1
PersonX resists biting PersonY's tongue,to laugh about it,xWant,1
PersonX in no way gives PersonY the best,becomes disalusioned with person x,oEffect,1
PersonX in no way gives PersonY the best,cries,oEffect,1
PersonX in no way gives PersonY the best,humiliated,oReact,1
PersonX in no way gives PersonY the best,embarassed,oReact,1
PersonX in no way gives PersonY the best,receive an apology,oWant,1
PersonX in no way gives PersonY the best,avoid personX,oWant,1
PersonX in no way gives PersonY the best,to be angry with PersonX,oWant,1
PersonX in no way gives PersonY the best,do it themselves,oWant,1
PersonX in no way gives PersonY the best,brave,xAttr,1
PersonX in no way gives PersonY the best,ready,xAttr,1
PersonX in no way gives PersonY the best,Selfish,xAttr,1
PersonX in no way gives PersonY the best,Rude,xAttr,1
PersonX in no way gives PersonY the best,Angry,xAttr,1
PersonX in no way gives PersonY the best,gets removed from their post,xEffect,1
PersonX in no way gives PersonY the best,gets placed on leave,xEffect,1
PersonX in no way gives PersonY the best,to shun persony,xIntent,1
PersonX in no way gives PersonY the best,to shut down persony,xIntent,1
PersonX in no way gives PersonY the best,give personY something,xNeed,1
PersonX in no way gives PersonY the best,be unmotivated to do their best,xNeed,1
PersonX in no way gives PersonY the best,to know PersonY,xNeed,1
PersonX in no way gives PersonY the best,to have a reason to withhold something from PersonY,xNeed,1
PersonX in no way gives PersonY the best,unsatisfied,xReact,1
PersonX in no way gives PersonY the best,sad,xReact,1
PersonX in no way gives PersonY the best,accomplished,xReact,1
PersonX in no way gives PersonY the best,proud,xReact,1
PersonX in no way gives PersonY the best,apologize,xWant,1
PersonX in no way gives PersonY the best,do better next time,xWant,1
PersonX in no way gives PersonY the best,go about his day,xWant,1
PersonX in no way gives PersonY the best,to spite PersonY,xWant,1
PersonX ceases putting PersonY's hands up,PersonY's hands stay down,oEffect,1
PersonX ceases putting PersonY's hands up,PersonY is in need of another hand-raiser,oEffect,1
PersonX ceases putting PersonY's hands up,hands stay down,oEffect,1
PersonX ceases putting PersonY's hands up,doesnt get arrested,oEffect,1
PersonX ceases putting PersonY's hands up,put their own hands up,oWant,1
PersonX ceases putting PersonY's hands up,thank personX,oWant,1
PersonX ceases putting PersonY's hands up,to hit PersonX,oWant,1
PersonX ceases putting PersonY's hands up,to do it on their own,oWant,1
PersonX ceases putting PersonY's hands up,exhausted,xAttr,1
PersonX ceases putting PersonY's hands up,educational,xAttr,1
PersonX ceases putting PersonY's hands up,giving up,xAttr,1
PersonX ceases putting PersonY's hands up,disappointed,xAttr,1
PersonX ceases putting PersonY's hands up,put personY's hands up,xNeed,1
PersonX ceases putting PersonY's hands up,decide to let go of personY's hands,xNeed,1
PersonX ceases putting PersonY's hands up,to train PersonY,xNeed,1
PersonX ceases putting PersonY's hands up,to touch PersonY,xNeed,1
PersonX ceases putting PersonY's hands up,tired,xReact,1
PersonX ceases putting PersonY's hands up,disappointed,xReact,1
PersonX ceases putting PersonY's hands up,confused,xReact,1
PersonX ceases putting PersonY's hands up,scared,xReact,1
PersonX ceases putting PersonY's hands up,put their own hands up,xWant,1
