p,q,r,output
PersonX resists washing PersonY's feet,busy,xIntent,0
PersonX resists washing PersonY's feet,not busy,xIntent,0
PersonX doesn't resist washing PersonY's feet,not busy,xIntent,0
PersonX is unwilling to share,intimidated,oReact,0
PersonX is unwilling to share,not Intimidate,oReact,0
PersonX isn't unwilling to share,not Intimidate,oReact,0
PersonX refuses to write the story,to hear a rumble in their stomach,xWant,0
PersonX refuses to write the story,don't hear a rumble in their stomach,xWant,0
PersonX doesn't refuse to write the story,don't hear a rumble in their stomach,xWant,0
PersonX lacks dinner together,to get a plan,xEffect,0
PersonX lacks dinner together,don't get a plan,xEffect,0
PersonX doesn't lack dinner together,don't get a plan,xEffect,0
PersonX disestablishes PersonY organization,petty,xWant,0
PersonX disestablishes PersonY organization,not petty,xWant,0
PersonX doesn't disestablish PersonY organization,not petty,xWant,0
PersonX has problem with fixing PersonY's wagon,to think more,xReact,0
PersonX has problem with fixing PersonY's wagon,don't think more,xReact,0
PersonX doesn't have problem with fixing PersonY's wagon,don't think more,xReact,0
Person X dislikes Person Y's hair,stern,xAttr,0
Person X dislikes Person Y's hair,not stern,xAttr,0
Person X doesn't dislike Person Y's hair,not stern,xAttr,0
PersonX stops making a lot of friends,to get a plan to get a plan,xEffect,0
PersonX stops making a lot of friends,don't get a plan to get a plan,xEffect,0
PersonX doesn't stop making a lot of friends,don't get a plan to get a plan,xEffect,0
PersonX refuses to help PersonY's study,to have a disagreement,xAttr,0
PersonX refuses to help PersonY's study,don't have a disagreement,xAttr,0
PersonX doesn't refuse to help PersonY's study,don't have a disagreement,xAttr,0
PersonX is seldomly cleaning out PersonY's garage,kind hearted,xNeed,0
PersonX is seldomly cleaning out PersonY's garage,not kind hearted,xNeed,0
PersonX isn't seldomly cleaning out PersonY's garage,not kind hearted,xNeed,0
PersonX has problem with seeing PersonY's father,loving,xNeed,0
PersonX has problem with seeing PersonY's father,not Love,xNeed,0
PersonX doesn't have problem with seeing PersonY's father,not Love,xNeed,0
PersonX makes PersonY feel like a failure.,is not invited by friends,oReact,0
PersonX makes PersonY feel like a failure.,Is invited by friends,oReact,0
PersonX doesn't make PersonY feel like a failure.,Is invited by friends,oReact,0
PersonX stops telling PersonX's friends,obstructing,xAttr,0
PersonX stops telling PersonX's friends,not Obstruct,xAttr,0
PersonX doesn't stop telling PersonX's friends,not Obstruct,xAttr,0
PersonX unpacks PersonY's things,rude,xWant,0
PersonX unpacks PersonY's things,not rude,xWant,0
PersonX unpacks PersonY's things,not rude,xWant,0
PersonX avoids buying a cake,certain,xNeed,0
PersonX avoids buying a cake,not certain,xNeed,0
PersonX doesn't avoid buying a cake,not certain,xNeed,0
PersonX fails to ask PersonY's wife,to stay,xAttr,0
PersonX fails to ask PersonY's wife,don't stay,xAttr,0
PersonX doesn't fail to ask PersonY's wife,don't stay,xAttr,0
PersonX avoids playing football again,to save on gas,xEffect,0
PersonX avoids playing football again,don't save on gas,xEffect,0
PersonX doesn't avoid playing football again,don't save on gas,xEffect,0
PersonX hardly becomes a lifeguard,forgetful,xIntent,0
PersonX hardly becomes a lifeguard,Don't forgetful,xIntent,0
PersonX hardly doesn't become a lifeguard,Don't forgetful,xIntent,0
PersonX in no way visits PersonY's grandmother,offended,xAttr,0
PersonX in no way visits PersonY's grandmother,Didn't offend,xAttr,0
PersonX in no way doesn't visit PersonY's grandmother,Didn't offend,xAttr,0
PersonX in no way takes action against PersonY,to pick a career,xAttr,0
PersonX in no way takes action against PersonY,don't pick a career,xAttr,0
PersonX in no way doesn't take action against PersonY,don't pick a career,xAttr,0
PersonX avoids PersonY,gets unnerved,xNeed,0
PersonX avoids PersonY,Doesn't get unnerved,xNeed,0
PersonX doesn't avoid PersonY,Doesn't get unnerved,xNeed,0
PersonX hardly ever brings everyone,guilty,xIntent,0
PersonX hardly ever brings everyone,not guilty,xIntent,0
PersonX hardly ever doesn't bring everyone,not guilty,xIntent,0
PersonX seldomly asks PersonY to see,careful,xWant,0
PersonX seldomly asks PersonY to see,not careful,xWant,0
PersonX seldomly doesn't ask PersonY to see,not careful,xWant,0
PersonX refuses to drive down the street,ecstatic,xEffect,0
PersonX refuses to drive down the street,not ecstatic,xEffect,0
PersonX doesn't refuse to drive down the street,not ecstatic,xEffect,0
PersonX refuses to hire a private investigator,unsure,xReact,0
PersonX refuses to hire a private investigator,not unsure,xReact,0
PersonX doesn't refuse to hire a private investigator,not unsure,xReact,0
PersonX not by any means plays football again,to do their own work,xAttr,0
PersonX not by any means plays football again,don't do their own work,xAttr,0
PersonX not by any means doesn't play football again,don't do their own work,xAttr,0
PersonX becomes very unpopular,calm,xEffect,0
PersonX becomes very unpopular,Don't calm,xEffect,0
PersonX doesn't become very unpopular,Don't calm,xEffect,0
PersonX stops seeing PersonY in years,grateful,xAttr,0
PersonX stops seeing PersonY in years,not grateful,xAttr,0
PersonX doesn't stop seeing PersonY in years,not grateful,xAttr,0
PersonX fails high school,sad,xAttr,0
PersonX fails high school,not sad,xAttr,0
PersonX doesn't fail high school,not sad,xAttr,0
PersonX by no means helps PersonY's friend,to swim,xReact,0
PersonX by no means helps PersonY's friend,don't swim,xReact,0
PersonX by no means doesn't help PersonY's friend,don't swim,xReact,0
PersonX resists finding a toy,stubborn,xReact,0
PersonX resists finding a toy,not stubborn,xReact,0
PersonX doesn't resist finding a toy,not stubborn,xReact,0
PersonX has problem with seizing PersonY by the arm,to get help,xNeed,0
PersonX has problem with seizing PersonY by the arm,don't get help,xNeed,0
PersonX doesn't have problem with seizing PersonY by the arm,don't get help,xNeed,0
PersonX rarely gives PersonY a break,gets mocked,oEffect,0
PersonX rarely gives PersonY a break,Doesn't get mocked,oEffect,0
PersonX rarely doesn't give PersonY a break,Doesn't get mocked,oEffect,0
PersonX stops PersonY program.,worthy,xReact,0
PersonX stops PersonY program.,not worthy,xReact,0
PersonX doesn't stop PersonY program.,not worthy,xReact,0
PersonX stops looking for PersonY,to cancel the entire event,xAttr,0
PersonX stops looking for PersonY,don't cancel the entire event,xAttr,0
PersonX doesn't stop looking for PersonY,don't cancel the entire event,xAttr,0
PersonX stops driving to PersonY,unloved,oEffect,0
PersonX stops driving to PersonY,not unloved,oEffect,0
PersonX doesn't stop driving to PersonY,not unloved,oEffect,0
PersonX spends few time with PersonY,cold,xWant,0
PersonX spends few time with PersonY,not cold,xWant,0
PersonX doesn't spend few time with PersonY,not cold,xWant,0
PersonX halts giving PersonY a present,Blood pressure rises,xWant,0
PersonX halts giving PersonY a present,Blood pressure doesn't rise,xWant,0
PersonX halts give PersonY a present,Blood pressure doesn't rise,xWant,0
PersonX never tries to ignore PersonY,feeble,xWant,0
PersonX never tries to ignore PersonY,Don't feeble,xWant,0
PersonX never doesn't try to ignore PersonY,Don't feeble,xWant,0
PersonX no longer becomes very upset,they must find help elsewhere,xWant,0
PersonX no longer becomes very upset,They mustn't find help elsewhere,xWant,0
PersonX no longer doesn't become very upset,They mustn't find help elsewhere,xWant,0
PersonX really unwanted a new car,judgmental,xAttr,0
PersonX really unwanted a new car,not judgmental,xAttr,0
PersonX really unwanted a new car,not judgmental,xAttr,0
Person could never find a time to ask.,wage a battle with PersonX,xReact,0
Person could never find a time to ask.,Don't wage a battle with PersonX,xReact,0
Person could find a time to ask.,Don't wage a battle with PersonX,xReact,0
PersonX is scarcely proud of PersonX's accomplishment,Y to stand on his own feet,xAttr,0
PersonX is scarcely proud of PersonX's accomplishment,Y to don't stand on his own feet,xAttr,0
PersonX isn't scarcely proud of PersonX's accomplishment,Y to don't stand on his own feet,xAttr,0
PersonX disaffects PersonY's life,hopeless,xAttr,0
PersonX disaffects PersonY's life,not hopeless,xAttr,0
PersonX doesn't disaffect PersonY's life,not hopeless,xAttr,0
PersonX fails to take PersonY's son out,practice more often,xWant,0
PersonX fails to take PersonY's son out,Don't practice more often,xWant,0
PersonX doesn't fail to take PersonY's son out,Don't practice more often,xWant,0
PersonX resists giving PersonY another chance,gets introduced,xWant,0
PersonX resists giving PersonY another chance,Gets introduce,xWant,0
PersonX doesn't resist giving PersonY another chance,Gets introduce,xWant,0
PersonX is barely scared of PersonY,not brave,oEffect,0
PersonX is barely scared of PersonY,not not brave,oEffect,0
PersonX isn't barely scared of PersonY,not not brave,oEffect,0
PersonX refuses PersonY,inadequate,xReact,0
PersonX refuses PersonY,not inadequate,xReact,0
PersonX doesn't refuse PersonY,not inadequate,xReact,0
PersonX helps few people,to try to do the project,xAttr,0
PersonX helps few people,don't try to do the project,xAttr,0
PersonX doesn't help few people,don't try to do the project,xAttr,0
PersonX not by any means pulls PersonY's fingers out,thinks about Thanksgiving,oWant,0
PersonX not by any means pulls PersonY's fingers out,Doesn't think about Thanksgiving,oWant,0
PersonX not by any means doesn't pull PersonY's fingers out,Doesn't think about Thanksgiving,oWant,0
PersonX under no circumstances goes to the beach with PersonY's friends,rest their body,xAttr,0
PersonX under no circumstances goes to the beach with PersonY's friends,Don't rest their body,xAttr,0
PersonX under no circumstances doesn't go to the beach with PersonY's friends,Don't rest their body,xAttr,0
PersonX disjoins the army,to have PersonY forget about them,xNeed,0
PersonX disjoins the army,don't have PersonY forget about them,xNeed,0
PersonX doesn't disjoin the army,don't have PersonY forget about them,xNeed,0
PersonX is usually somber and rarely laughs,to be free,xReact,0
PersonX is usually somber and rarely laughs,don't be free,xReact,0
PersonX isn't usually somber and rarely laughs,don't be free,xReact,0
PersonX is in no way very kind to PersonY,becomes ignorant about poker,oWant,0
PersonX is in no way very kind to PersonY,Doesn't become ignorant about poker,oWant,0
PersonX isn't in no way very kind to PersonY,Doesn't become ignorant about poker,oWant,0
PersonX stops having PersonX's first baby,them to earn it,xEffect,0
PersonX stops having PersonX's first baby,Them to don't earn it,xEffect,0
PersonX doesn't stop having PersonX's first baby,Them to don't earn it,xEffect,0
PersonX has trouble with giving you PersonY answer,reasonable,xNeed,0
PersonX has trouble with giving you PersonY answer,not reasonable,xNeed,0
PersonX doesn't have trouble with giving you PersonY answer,not reasonable,xNeed,0
PersonX never visits PersonY's grandparents,to watch TV,xReact,0
PersonX never visits PersonY's grandparents,don't watch TV,xReact,0
PersonX never doesn't visit PersonY's grandparents,don't watch TV,xReact,0
PersonX under no circumstances rubs PersonY's hands,cowardly,xWant,0
PersonX under no circumstances rubs PersonY's hands,not cowardly,xWant,0
PersonX under no circumstances doesn't rub PersonY's hands,not cowardly,xWant,0
PersonX on no condition sits with PersonY,person Y is courted by another,xReact,0
PersonX on no condition sits with PersonY,Person Y isn't courted by another,xReact,0
PersonX on no condition doesn't sit with PersonY,Person Y isn't courted by another,xReact,0
PersonX rarely takes another wife,to not talk to PersonY,xWant,0
PersonX rarely takes another wife,To not don't talk to PersonY,xWant,0
PersonX rarely doesn't take another wife,To not don't talk to PersonY,xWant,0
PersonX spends some time in the absence of PersonY,work assigned to them,oReact,0
PersonX spends some time in the absence of PersonY,Work assign to them,oReact,0
PersonX doesn't spend some time in the absence of PersonY,Work assign to them,oReact,0
PersonX is in no way very kind to PersonY,to leave the state,xAttr,0
PersonX is in no way very kind to PersonY,don't leave the state,xAttr,0
PersonX isn't in no way very kind to PersonY,don't leave the state,xAttr,0
PersonX is by no means on a first date,capable,xNeed,0
PersonX is by no means on a first date,not capable,xNeed,0
PersonX isn't by no means on a first date,not capable,xNeed,0
PersonX discontinues calling PersonY's wife,carign,xIntent,0
PersonX discontinues calling PersonY's wife,not carign,xIntent,0
PersonX doesn't discontinue calling PersonY's wife,not carign,xIntent,0
PersonX refuses to give PersonY's hand,to ignore PersonY,xReact,0
PersonX refuses to give PersonY's hand,don't ignore PersonY,xReact,0
PersonX doesn't refuse to give PersonY's hand,don't ignore PersonY,xReact,0
PersonX refuses to help PersonY.,confused,xWant,0
PersonX refuses to help PersonY.,not Confuse,xWant,0
PersonX doesn't refuse to help PersonY.,not Confuse,xWant,0
PersonX has problem with playing PersonY's game,self-reliant,xEffect,0
