p,q,r,output
PersonX does not order for PersonY,not defiant,oEffect,0
PersonX orders for PersonY,not defiant,oEffect,0
PersonX does not scream with joy,to workout by themselves,xAttr,0
PersonX does not scream with joy,don't workout by themselves,xAttr,0
PersonX screams with joy,don't workout by themselves,xAttr,0
PersonX does not blow a kiss,has to find a buyer for the shoes,xIntent,0
PersonX does not blow a kiss,Doesn't have to find a buyer for the shoes,xIntent,0
PersonX blows a kiss,Doesn't have to find a buyer for the shoes,xIntent,0
PersonX does not attend the concert,controlled,xReact,0
PersonX does not attend the concert,not Control,xReact,0
PersonX attends the concert,not Control,xReact,0
PersonX does not listen to PersonY's music,to listen to others,xAttr,0
PersonX does not listen to PersonY's music,don't listen to others,xAttr,0
PersonX listens to PersonY's music,don't listen to others,xAttr,0
PersonX does not push PersonY over the edge,to be alone,xReact,0
PersonX does not push PersonY over the edge,don't be alone,xReact,0
PersonX pushes PersonY over the edge,don't be alone,xReact,0
PersonX does not have dinner together,clean it themselves,xIntent,0
PersonX does not have dinner together,Don't clean it themselves,xIntent,0
PersonX has dinner together,Don't clean it themselves,xIntent,0
PersonX does not refuse PersonY,cooperative,xWant,0
PersonX does not refuse PersonY,not cooperative,xWant,0
PersonX refuses PersonY,not cooperative,xWant,0
PersonX does not provide PersonY environment,to try again,oReact,0
PersonX does not provide PersonY environment,don't try again,oReact,0
PersonX provides PersonY environment,don't try again,oReact,0
PersonX does not read PersonY a story,careful,xReact,0
PersonX does not read PersonY a story,not careful,xReact,0
PersonX reads PersonY a story,not careful,xReact,0
PersonX does not please PersonY's partner,to have company,xEffect,0
PersonX does not please PersonY's partner,don't have company,xEffect,0
PersonX pleases PersonY's partner,don't have company,xEffect,0
PersonX does not take my dog,engaged,xWant,0
PersonX does not take my dog,Didn't engage,xWant,0
PersonX takes my dog,Didn't engage,xWant,0
PersonX remains silent and doesn't share with PersonY.,to be replaced,xReact,0
PersonX remains silent and doesn't share with PersonY.,To be replace,xReact,0
PersonX remainses silent and doesshare with PersonY.,To be replace,xReact,0
PersonX does not throw a spanner in the works,stubborn,xReact,0
PersonX does not throw a spanner in the works,not stubborn,xReact,0
PersonX throws a spanner in the works,not stubborn,xReact,0
PersonX does not tell PersonY story,mad,oWant,0
PersonX does not tell PersonY story,not mad,oWant,0
PersonX tells PersonY story,not mad,oWant,0
PersonX does not give PersonY the means,compete again,xWant,0
PersonX does not give PersonY the means,Don't compete again,xWant,0
PersonX gives PersonY the means,Don't compete again,xWant,0
PersonX does not drag PersonY,to go to PersonY's house,oEffect,0
PersonX does not drag PersonY,don't go to PersonY's house,oEffect,0
PersonX drags PersonY,don't go to PersonY's house,oEffect,0
PersonX does not drive to PersonX's job,to acquire more money,xReact,0
PersonX does not drive to PersonX's job,don't acquire more money,xReact,0
PersonX drives to PersonX's job,don't acquire more money,xReact,0
PersonX does not pull PersonY forward,hurry to the vacation,oWant,0
PersonX does not pull PersonY forward,Don't hurry to the vacation,oWant,0
PersonX pulls PersonY forward,Don't hurry to the vacation,oWant,0
PersonX does not express PersonY idea,neglected,xAttr,0
PersonX does not express PersonY idea,not Neglect,xAttr,0
PersonX expresses PersonY idea,not Neglect,xAttr,0
PersonX does not kill PersonY enemy,worried,oReact,0
PersonX does not kill PersonY enemy,Didn't worry,oReact,0
PersonX kills PersonY enemy,Didn't worry,oReact,0
PersonX does not call PersonY over,blends in,xIntent,0
PersonX does not call PersonY over,Doesn't blend in,xIntent,0
PersonX calls PersonY over,Doesn't blend in,xIntent,0
PersonX does not give PersonY some tips,tired,xIntent,0
PersonX does not give PersonY some tips,not tired,xIntent,0
PersonX gives PersonY some tips,not tired,xIntent,0
PersonX doesn't overcome PersonY's fear,to be healthy,xWant,0
PersonX doesn't overcome PersonY's fear,don't be healthy,xWant,0
PersonX overcomes PersonY's fear,don't be healthy,xWant,0
PersonX does not take advantage of PersonY,upset,xAttr,0
PersonX does not take advantage of PersonY,Don't upset,xAttr,0
PersonX takes advantage of PersonY,Don't upset,xAttr,0
PersonX does not love PersonY's mom,to remain uninfluenced,oWant,0
PersonX does not love PersonY's mom,don't remain uninfluenced,oWant,0
PersonX loves PersonY's mom,don't remain uninfluenced,oWant,0
PersonX does not meet new friends,to see what they are up to,xAttr,0
PersonX does not meet new friends,To see what they aren't up to,xAttr,0
PersonX meets new friends,To see what they aren't up to,xAttr,0
PersonX doesn't take a pregnancy test,selfish,xNeed,0
PersonX doesn't take a pregnancy test,not selfish,xNeed,0
PersonX takes a pregnancy test,not selfish,xNeed,0
PersonX does not mock PersonY,helpless,xWant,0
PersonX does not mock PersonY,not helpless,xWant,0
PersonX mocks PersonY,not helpless,xWant,0
PersonX does not shoot a gun,impatient,xIntent,0
PersonX does not shoot a gun,not impatient,xIntent,0
PersonX shoots a gun,not impatient,xIntent,0
PersonX does not visit some friends,becomes sore,oWant,0
PersonX does not visit some friends,Doesn't become sore,oWant,0
PersonX visits some friends,Doesn't become sore,oWant,0
PersonX is not around PersonY,satisfied,xWant,0
PersonX is not around PersonY,not satisfied,xWant,0
PersonX is around PersonY,not satisfied,xWant,0
PersonX does not bring the dog,clinches teeth in anger,xReact,0
PersonX does not bring the dog,Doesn't clinch teeth in anger,xReact,0
PersonX brings the dog,Doesn't clinch teeth in anger,xReact,0
PersonX does not like PersonY back,saddened,oWant,0
PersonX does not like PersonY back,Didn't sadden,oWant,0
PersonX likes PersonY back,Didn't sadden,oWant,0
PersonX does not train PersonY,cooperative,xAttr,0
PersonX does not train PersonY,not cooperative,xAttr,0
PersonX trains PersonY,not cooperative,xAttr,0
PersonX does not surprise PersonX's boyfriend,to eat food,oReact,0
PersonX does not surprise PersonX's boyfriend,don't eat food,oReact,0
PersonX surprises PersonX's boyfriend,don't eat food,oReact,0
PersonX does not raise PersonX's hat,lazy,xAttr,0
PersonX does not raise PersonX's hat,not lazy,xAttr,0
PersonX raises PersonX's hat,not lazy,xAttr,0
PersonX does not join PersonX's friends,relenting,xReact,0
PersonX does not join PersonX's friends,not Relent,xReact,0
PersonX joins PersonX's friends,not Relent,xReact,0
PersonX does not make PersonX's rounds,to yell at personY,xReact,0
PersonX does not make PersonX's rounds,don't yell at personY,xReact,0
PersonX makes PersonX's rounds,don't yell at personY,xReact,0
PersonX does not have the time of PersonY's life,badly,xReact,0
PersonX does not have the time of PersonY's life,not badly,xReact,0
PersonX has the time of PersonY's life,not badly,xReact,0
PersonX does not get PersonY's lunch,keep PersonY in the dark,xWant,0
PersonX does not get PersonY's lunch,Don't keep PersonY in the dark,xWant,0
PersonX gets PersonY's lunch,Don't keep PersonY in the dark,xWant,0
PersonX does not hold the ring,busy,xWant,0
PersonX does not hold the ring,not busy,xWant,0
PersonX holds the ring,not busy,xWant,0
PersonX does not get PersonY's bike,let down,xNeed,0
PersonX does not get PersonY's bike,Don't let down,xNeed,0
PersonX gets PersonY's bike,Don't let down,xNeed,0
PersonX does not show PersonY around,less people at the party,xWant,0
PersonX does not show PersonY around,not less people at the party,xWant,0
PersonX shows PersonY around,not less people at the party,xWant,0
PersonX does not sing happy birthday,be helped,xAttr,0
PersonX does not sing happy birthday,Be help,xAttr,0
PersonX sings happy birthday,Be help,xAttr,0
PersonX does not tell PersonY not to,worried,xWant,0
PersonX does not tell PersonY not to,Didn't worry,xWant,0
PersonX tells PersonY not to,Didn't worry,xWant,0
PersonX does not give PersonY a wink,to be loved,oWant,0
PersonX does not give PersonY a wink,To be love,oWant,0
PersonX gives PersonY a wink,To be love,oWant,0
PersonX does not ask PersonY to meet,at work,oEffect,0
PersonX does not ask PersonY to meet,not at work,oEffect,0
PersonX asks PersonY to meet,not at work,oEffect,0
PersonX does not accept the dare,thrifty,oWant,0
PersonX does not accept the dare,not thrifty,oWant,0
PersonX accepts the dare,not thrifty,oWant,0
PersonX does not stay with PersonY's mom,reluctant,xAttr,0
PersonX does not stay with PersonY's mom,not reluctant,xAttr,0
PersonX stays with PersonY's mom,not reluctant,xAttr,0
PersonX did not bring PersonY's daughter,nostalgic,xReact,0
PersonX did not bring PersonY's daughter,not nostalgic,xReact,0
PersonX brought PersonY's daughter,not nostalgic,xReact,0
PersonX does not want to marry PersonY,angry,xReact,0
PersonX does not want to marry PersonY,not angry,xReact,0
PersonX wants to marry PersonY,not angry,xReact,0
PersonX does not bring PersonY something,depressed,xAttr,0
PersonX does not bring PersonY something,not depressed,xAttr,0
PersonX does bring PersonY something,not depressed,xAttr,0
PersonX does not put PersonY's money,useless,xIntent,0
PersonX does not put PersonY's money,not useless,xIntent,0
PersonX puts PersonY's money,not useless,xIntent,0
PersonX does not give PersonY notice,tired,xNeed,0
PersonX does not give PersonY notice,not tired,xNeed,0
PersonX gives PersonY notice,not tired,xNeed,0
PersonX tells personY don't ask them to dance.,leaves a bad review,oEffect,0
PersonX tells personY don't ask them to dance.,Doesn't leave a bad review,oEffect,0
PersonX tellses personY doask them to dance.,Doesn't leave a bad review,oEffect,0
PersonX does not read PersonY's thoughts,masculine,xIntent,0
PersonX does not read PersonY's thoughts,not masculine,xIntent,0
PersonX reads PersonY's thoughts,not masculine,xIntent,0
PersonX does not ask PersonY's son,to apologize,oWant,0
PersonX does not ask PersonY's son,don't apologize,oWant,0
PersonX asks PersonY's son,don't apologize,oWant,0
PersonX does not try to reassure PersonY,neighborly,oReact,0
PersonX does not try to reassure PersonY,not neighborly,oReact,0
PersonX tries to reassure PersonY,not neighborly,oReact,0
PersonX does not play basketball at the park,independent,xEffect,0
PersonX does not play basketball at the park,not independent,xEffect,0
PersonX plays basketball at the park,not independent,xEffect,0
PersonX does not drive PersonY away,to love them,xReact,0
PersonX does not drive PersonY away,don't love them,xReact,0
PersonX drives PersonY away,don't love them,xReact,0
PersonX does not fold PersonY's arms,want to show affection,xAttr,0
PersonX does not fold PersonY's arms,Don't want to show affection,xAttr,0
PersonX folds PersonY's arms,Don't want to show affection,xAttr,0
PersonX does not read PersonY's thoughts,to buy things,xAttr,0
PersonX does not read PersonY's thoughts,don't buy things,xAttr,0
PersonX reads PersonY's thoughts,don't buy things,xAttr,0
PersonX does not give PersonY names,to decide which shoes they should buy,oWant,0
PersonX does not give PersonY names,To decide which shoes they shouldn't buy,oWant,0
PersonX gives PersonY names,To decide which shoes they shouldn't buy,oWant,0
PersonX does not rid PersonY's bike,to work hard,xWant,0
PersonX does not rid PersonY's bike,don't work hard,xWant,0
PersonX rids PersonY's bike,don't work hard,xWant,0
PersonX does not share PersonX's toy,to go alone,xEffect,0
PersonX does not share PersonX's toy,don't go alone,xEffect,0
PersonX shares PersonX's toy,don't go alone,xEffect,0
PersonX does not become a lifeguard,to meet a goal,xReact,0
PersonX does not become a lifeguard,don't meet a goal,xReact,0
PersonX becomes a lifeguard,don't meet a goal,xReact,0
PersonX does not see PersonY in the morning,Has more money,xNeed,0
PersonX does not see PersonY in the morning,Doesn't have more money,xNeed,0
PersonX sees PersonY in the morning,Doesn't have more money,xNeed,0
PersonX is not washing the dishes,to stay home,xEffect,0
PersonX is not washing the dishes,don't stay home,xEffect,0
PersonX is washing the dishes,don't stay home,xEffect,0
PersonX does not give PersonY credit,to forget about their mother,xNeed,0
PersonX does not give PersonY credit,don't forget about their mother,xNeed,0
PersonX gives PersonY credit,don't forget about their mother,xNeed,0
PersonX does not tell PersonY everything,to keep searching for their parents,xAttr,0
PersonX does not tell PersonY everything,don't keep searching for their parents,xAttr,0
PersonX does tell PersonY everything,don't keep searching for their parents,xAttr,0
PersonX does not take away from PersonY,To ask personY to be their girlfriend,xReact,0
PersonX does not take away from PersonY,don't ask personY to be their girlfriend,xReact,0
